"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105334510" 2460.60980708658 8.45035086163231 0.723483904162111 7.4002039964403e-33 1.39886056144711e-28 "heat shock protein 68" "genome" "triploid_desiccation"
"LOC117680673" 2373.06322547709 8.17813643458965 0.735294918219545 3.97466940546525e-30 2.50443919238366e-26 "heat shock protein 68-like" "genome" "triploid_desiccation"
"LOC105348304" 2269.69284761057 8.17544201136975 0.734763403038385 3.78115687558815e-30 2.50443919238366e-26 "heat shock protein 68" "genome" "triploid_desiccation"
"LOC105348305" 3327.31084268773 8.02620825030578 0.727811181711114 1.06541163958824e-29 5.03486905578413e-26 "heat shock protein 68-like" "genome" "triploid_desiccation"
"LOC105322484" 553.550867856897 5.71485512779385 0.539752892289883 5.86386582444729e-28 2.21689311359054e-24 "heat shock protein 68-like" "genome" "triploid_desiccation"
"LOC105346578" 226.995730250083 4.73048126015166 0.697139721661486 3.80882152456418e-13 4.79987688525577e-10 "major egg antigen" "genome" "triploid_desiccation"
"LOC105321886" 1274.48356706853 4.24894317636592 0.479791225218458 4.51160471310518e-20 1.06603579864784e-16 "uncharacterized protein LOC105321886" "genome" "triploid_desiccation"
"LOC105334234" 412.669428863309 4.01555269170959 0.578342129442377 2.60655283615982e-13 3.51940487585208e-10 "heat shock protein 70 B2" "genome" "triploid_desiccation"
"LOC105348135" 144.067133032293 4.00089111744749 0.745206750707637 3.30984899968022e-09 1.69097501732312e-06 "uncharacterized protein LOC105348135" "genome" "triploid_desiccation"
"LOC105344998" 107.627328176007 3.65894335428803 0.41134334482952 6.23688106311285e-20 1.30995291928913e-16 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_desiccation"
"LOC105343216" 77.8730636528341 3.47454855332116 0.505421627301743 6.66304799690358e-13 7.40891742855696e-10 "heat shock protein 27" "genome" "triploid_desiccation"
"LOC105334580" 588.169486924422 3.46743428985783 0.513882848842819 1.56655417083577e-12 1.48062867456543e-09 "BAG family molecular chaperone regulator 3" "genome" "triploid_desiccation"
"LOC117681182" 122.558567252213 3.26325672255927 0.504511779953242 9.50358974333079e-12 7.18585427672727e-09 "uncharacterized protein LOC117681182" "genome" "triploid_desiccation"
"LOC105327005" 47.4597375102749 3.17799398697398 0.76501694768488 1.46226179577146e-07 4.60685578757799e-05 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_desiccation"
"LOC117688712" 22.3203289181464 2.96990081593536 0.882763868183416 6.89594176652451e-07 0.000169290892483913 "multiple epidermal growth factor-like domains protein 6" "genome" "triploid_desiccation"
"LOC117680358" 164.418836568453 2.8161511184628 0.649151060873278 5.47431791253413e-08 1.99001983655063e-05 "baculoviral IAP repeat-containing protein 2-like" "genome" "triploid_desiccation"
"LOC105319646" 44.6872189547277 2.55219339079215 0.615493427704668 5.28211212914818e-08 1.95779932504486e-05 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_desiccation"
"LOC117680708" 51.2813273524703 2.21860415260435 0.243393815581771 3.45719016853127e-22 9.3358951079638e-19 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_desiccation"
"LOC105337952" 25.3651742217308 1.54041784966178 0.3758314068021 7.49946028325482e-09 3.73058678248331e-06 "centromere protein T isoform X1" "genome" "triploid_desiccation"
"LOC117682909" 11.7423622451994 -1.59097222992148 0.558826240942563 7.74996717723766e-07 0.000183122036939154 "heavy metal-binding protein HIP-like isoform X1" "genome" "triploid_desiccation"
"LOC105326729" 11.357441154595 -1.61946791909395 0.577022016904854 8.55495543752467e-07 0.000195807673714112 "complement C1q-like protein 3" "genome" "triploid_desiccation"
"LOC105334721" 190.682488859735 -1.67223907083394 1.19635568690507 3.06864968617901e-05 0.00367130917834442 "perlucin-like protein" "genome" "triploid_desiccation"
"LOC105342748" 18.3269097158662 -1.81159598427822 0.33331106274021 4.84779813452452e-12 4.16536036985986e-09 "microfibril-associated glycoprotein 4" "genome" "triploid_desiccation"
"LOC105338481" 33.7680279085061 -2.17884606856746 0.706162254271707 5.42642357946452e-07 0.00013861579043597 "uncharacterized protein LOC105338481" "genome" "triploid_desiccation"
"LOC117691193" 29.9178254860586 -2.21074703120233 0.769928036070639 1.00242837379619e-06 0.000222928277057287 "elongation factor 2-like" "genome" "triploid_desiccation"
"LOC105321620" 20.91605282239 -2.27369252046347 0.939217038425532 3.0876252502936e-06 0.000583653801063 "heavy metal-binding protein HIP" "genome" "triploid_desiccation"
"LOC105320276" 290.865558913729 -2.4804947514611 0.331742000147186 1.69970193443062e-15 2.67745547221184e-12 "translation initiation factor IF-2-like isoform X7" "genome" "triploid_desiccation"
"LOC105321796" 15.2684717319494 -2.48304126034527 0.90732839292763 1.76182743531582e-06 0.000358105634513708 "uncharacterized protein LOC105321796" "genome" "triploid_desiccation"
"LOC105333611" 12.0925260980802 -2.5798096185857 0.506254718660739 1.81840082997281e-09 9.54811969138221e-07 "uncharacterized protein LOC105333611" "genome" "triploid_desiccation"
"LOC109619585" 91.1443377402894 -3.23488828145976 0.852066642252582 3.38554032239931e-07 9.55177144989764e-05 "sterile alpha motif domain-containing protein 9-like" "genome" "triploid_desiccation"
"LOC105318074" 396.867619314219 -3.65488093360132 0.36947449743209 4.89180140809022e-24 1.54116203361882e-20 "perlucin-like protein" "genome" "triploid_desiccation"
"LOC105330078" 631.993467431664 -3.927669785192 0.633038426872466 3.65949309461161e-11 2.47054992740869e-08 "fucolectin" "genome" "triploid_desiccation"
