"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105348059" 7.87833701032796 2.910789939394 0.226569429049542 -3.01401299457157 0.00257816762988976 0.0754990075606424 "uncharacterized protein LOC105348059" "genome" "control_ploidy"
"LOC105330649" 18.6863119049068 2.29883086922083 0.193955101402562 -1.51439972238909 0.129924489647133 0.517124391758576 "galaxin-like" "genome" "control_ploidy"
"LOC105318474" 8.1037594844712 2.20437064511125 0.210256700232795 -0.797381180560985 0.425229685693293 0.785045808965128 "uncharacterized protein LOC105318474" "genome" "control_ploidy"
"LOC117681665" 21.4540687119348 1.82305336318389 0.254889478564514 7.62955275991486 2.35569510324186e-14 4.49678638257839e-10 "uncharacterized protein LOC117681665" "genome" "control_ploidy"
"LOC105330356" 33.9462297219234 1.78631767396143 0.23842515171788 0.484953229846187 0.627709522377281 0.880019614619559 "ETS-related transcription factor Elf-5-like isoform X1" "genome" "control_ploidy"
"LOC105324495" 10.0455845344379 1.75198130233583 0.237887871319053 -0.413331879151758 0.679363476390366 0.90227297020912 "ATP-dependent RNA helicase eIF4A" "genome" "control_ploidy"
"LOC105339692" 33.8030296626553 1.60754808416158 0.234643115340586 -0.913688878104798 0.360880349723974 0.7439920396052 "cysteine dioxygenase type 1 isoform X1" "genome" "control_ploidy"
"LOC105318398" 15.157306906584 1.56952369460647 0.254960221315255 6.44949404582394 1.12224169057688e-10 1.94749742103837e-07 "latrophilin Cirl-like" "genome" "control_ploidy"
"LOC109620475" 35.5555844841327 1.56756251286833 0.255089497108762 6.4222963519189 1.34233767134014e-10 2.13532365068432e-07 "uncharacterized protein LOC109620475" "genome" "control_ploidy"
"LOC105330352" 74.24399994452 1.56016641342288 0.231173035501237 0.0545818558933481 0.956471594107122 0.989999622216275 "uncharacterized protein LOC105330352" "genome" "control_ploidy"
"LOC117692578" 36.0893302211316 1.55768259259355 0.250697478918316 6.31516372369011 2.69875609611595e-10 3.69101666229366e-07 "uncharacterized protein LOC117692578 isoform X2" "genome" "control_ploidy"
"LOC117690682" 822.268307729514 1.55438438364724 0.25461600056864 6.81175929665763 9.64123275547587e-12 4.60103730173197e-08 "uncharacterized protein LOC117690682" "genome" "control_ploidy"
"LOC105339383" 25.2218041886256 1.55234636463773 0.255288829335191 -0.208232295637454 0.835047592965037 0.954332964264478 "uncharacterized protein LOC105339383" "genome" "control_ploidy"
"LOC105332146" 78.676315244706 1.53952958191231 0.238264664576278 1.50249915287328 0.132968246556903 0.520205743752621 "serum amyloid A-5 protein isoform X2" "genome" "control_ploidy"
"LOC117688097" 20.2691356623606 1.51799626443378 0.24962991902788 7.05701324078654 1.70119419552514e-12 1.62370479991897e-08 "uncharacterized protein LOC117688097" "genome" "control_ploidy"
"LOC105326911" 6.98277893460367 1.51020285420841 0.244387916148293 1.14297997134726 0.253046906876793 0.662698916911937 "papilin isoform X2" "genome" "control_ploidy"
"LOC117681164" 10.1854689408831 -1.52953518612129 0.255169876813081 -5.91118622490472 3.39652767779065e-09 3.60201760229698e-06 "complement C1q-like protein 4 isoform X1" "genome" "control_ploidy"
"LOC117687182" 7.44446416819402 -1.61861514500594 0.20241138387578 0.657458268599033 0.510886295679816 0.828839620558593 "uncharacterized protein LOC117687182 isoform X1" "genome" "control_ploidy"
"LOC105328165" 26.6557303130553 -1.62735076381325 0.197199236729317 1.00653212898097 0.314159664403668 0.706706029987795 "uncharacterized protein LOC105328165 isoform X1" "genome" "control_ploidy"
"LOC117687728" 43.6772483255371 -2.21061873543355 0.144863680305366 0.428871530887568 0.668016719338832 0.897001347457721 "uncharacterized protein LOC117687728" "genome" "control_ploidy"
