"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC117690809" 36.4760844529038 6.17033815027414 0.889734999642501 6.93502914098401 4.06137432689094e-12 2.59795962255397e-08 "uncharacterized protein LOC117690809 isoform X1" "genome" "control_ploidy"
"LOC117687318" 7.10854870878246 5.75297787527751 1.25316942391747 4.59074229348288 4.41672402749849e-06 0.00114152240092529 "kunitz-type serine protease inhibitor Bi-KTI-like" "genome" "control_ploidy"
"LOC117687720" 9.79967196631202 5.42468368448403 0.987500391620245 5.49334838802794 3.94383692172706e-08 3.09027332708789e-05 "uncharacterized protein LOC117687720" "genome" "control_ploidy"
"LOC117688097" 20.2691356623606 5.226243058504 0.740574359177695 7.05701324078654 1.70119419552514e-12 1.45094852936339e-08 "uncharacterized protein LOC117688097" "genome" "control_ploidy"
"LOC105332829" 9.50960107690652 5.09386693452714 1.28717640240807 3.95739614632265 7.57712130475566e-05 0.00855238405323898 "uncharacterized protein LOC105332829" "genome" "control_ploidy"
"LOC105348474" 4.47138669516007 5.05753078274176 1.45578119893854 3.47410090639266 0.000512568235584337 0.028643531685022 "uncharacterized protein LOC105348474" "genome" "control_ploidy"
"LOC117683057" 11.4167602627084 4.87664152300401 1.05653374669209 4.61569877750931 3.91774847735098e-06 0.00105519400305242 "fibroleukin-like" "genome" "control_ploidy"
"LOC117690270" 6.51595382462868 4.79052321834331 1.02082623064379 4.6927900895749 2.6950398288997e-06 0.000811270401200667 "patched domain-containing protein 3-like" "genome" "control_ploidy"
"LOC117681665" 21.4540687119348 4.7054345273115 0.61673792362162 7.62955275991486 2.35569510324186e-14 6.02751706066495e-10 "uncharacterized protein LOC117681665" "genome" "control_ploidy"
"LOC117683254" 3.35635200119006 4.6425492807857 1.33093670580947 3.48818186508887 0.000486317171084857 0.0278375782025688 "uncharacterized protein LOC117683254" "genome" "control_ploidy"
"LOC105320234" 9.65014398218532 4.52665162789446 0.722986384796164 6.26104685106993 3.82401605546466e-10 6.1153186756984e-07 "angiopoietin-4-like" "genome" "control_ploidy"
"LOC105321903" 30.2372359543498 4.49362625308131 0.791613691549309 5.67653932852853 1.37446966096345e-08 1.35263673904123e-05 "failed axon connections homolog" "genome" "control_ploidy"
"LOC117686803" 5.58116393757291 4.15698863410194 1.05918504511948 3.92470480324145 8.68361557660986e-05 0.0094547945429241 "C1q-related factor-like" "genome" "control_ploidy"
"LOC105343624" 21.6726447792286 4.08893634210956 0.681252214373143 6.00208888256166 1.94795010456868e-09 2.49210996627995e-06 "uncharacterized protein LOC105343624 isoform X1" "genome" "control_ploidy"
"LOC105339551" 11.6725460599942 4.07345671438363 0.899099375346718 4.53059675724142 5.88173091730606e-06 0.00136814408164646 "transmembrane protein 179B" "genome" "control_ploidy"
"LOC105321376" 127.978638774269 4.03996249891245 1.00008548695488 4.03961716434218 5.35385182608701e-05 0.00674822692975805 "uncharacterized protein LOC105321376" "genome" "control_ploidy"
"LOC105323935" 29.6807777273777 4.03722616864492 0.729011261353356 5.53794760474634 3.06036780724453e-08 2.70019417530917e-05 "uncharacterized protein LOC105323935" "genome" "control_ploidy"
"LOC105329359" 34.9677216868869 4.02946313464995 0.786260642106322 5.12484400065527 2.97784196166009e-07 0.000158728872625924 "uncharacterized protein LOC105329359 isoform X1" "genome" "control_ploidy"
"LOC105326221" 8.85434216033284 3.89763898037719 0.990623617603395 3.93453064424883 8.33594332384173e-05 0.00919361128565251 "glutamine synthetase-like" "genome" "control_ploidy"
"LOC105318705" 36.8406169420236 3.86002447467556 0.700299367104615 5.51196339164895 3.54852739494404e-08 2.92890872433655e-05 "complement C1q-like protein 4 isoform X2" "genome" "control_ploidy"
"LOC105328852" 6.76876799283767 3.80714440446937 1.11389019559608 3.41788124136604 0.000631106379351581 0.0317069765179535 "neural-cadherin-like isoform X1" "genome" "control_ploidy"
"LOC105318398" 15.157306906584 3.79765658871537 0.588830156556909 6.44949404582394 1.12224169057688e-10 2.39289984473255e-07 "latrophilin Cirl-like" "genome" "control_ploidy"
"LOC105319904" 10.5351931936272 3.76911663150706 0.988368880946352 3.8134715733848 0.000137028293107948 0.0126690122311559 "uncharacterized protein LOC105319904 isoform X1" "genome" "control_ploidy"
"LOC117686234" 10.3105925532473 3.75307521876216 0.849096858379174 4.42007903070839 9.86648114297583e-06 0.00203264429964057 "uncharacterized protein LOC117686234" "genome" "control_ploidy"
"LOC117690682" 822.268307729514 3.74724724075877 0.550114453192358 6.81175929665763 9.64123275547587e-12 4.93380445028722e-08 "uncharacterized protein LOC117690682" "genome" "control_ploidy"
"LOC105325816" 58.3450703488271 3.68304185713465 0.754040554638754 4.8844081853119 1.03739968304781e-06 0.000390352142502124 "uncharacterized protein LOC105325816" "genome" "control_ploidy"
"LOC117686908" 1.7217494608116 3.65358659843333 1.08972852654479 3.35274934025796 0.000800131344269849 0.0364936910977409 "kielin/chordin-like protein" "genome" "control_ploidy"
"LOC117691676" 28.2994558365034 3.646624978475 0.878358834378158 4.15163465744232 3.30108940775411e-05 0.004646939898687 "C-type lectin mannose-binding isoform-like isoform X1" "genome" "control_ploidy"
"LOC105347674" 4.63286865373079 3.53547680643945 0.923946854912917 3.82649368590867 0.00012998148198026 0.0123637032692525 "glycine-rich cell wall structural protein-like" "genome" "control_ploidy"
"LOC105344122" 5.87005865792603 3.48713933240675 1.00337967121507 3.47539364454524 0.000510104218569566 0.0286228873696041 "pathogen-related protein" "genome" "control_ploidy"
"LOC117691892" 2.72608048023561 3.48198990621723 0.752896391865468 4.62479292481376 3.74972822717097e-06 0.0010206840015811 "baculoviral IAP repeat-containing protein 7-like" "genome" "control_ploidy"
"LOC105317071" 8.5730048802902 3.47573056530302 1.0559558402407 3.29154916602455 0.000996371985443168 0.0407635475925329 "uncharacterized protein LOC105317071" "genome" "control_ploidy"
"LOC105329415" 7.52986854127 3.39987094020316 0.9014817950433 3.77142495710616 0.000162317974036254 0.0140237315144572 "nose resistant to fluoxetine protein 6" "genome" "control_ploidy"
"LOC105335204" 11.2948642223482 3.39728391992013 0.858052437334215 3.95929639274118 7.51708993251502e-05 0.00855238405323898 "uncharacterized PE-PGRS family protein PE_PGRS54" "genome" "control_ploidy"
"LOC105345961" 9.31719148627726 3.36897653770035 0.775799719323617 4.34258540417828 1.40815717572719e-05 0.00253736039826279 "multiple epidermal growth factor-like domains protein 10" "genome" "control_ploidy"
"LOC105339978" 4.02121829190924 3.35684044686263 0.918154125839273 3.65607511025906 0.00025610634384652 0.0189392861849737 "uncharacterized protein LOC105339978" "genome" "control_ploidy"
"LOC105317897" 7.02887593082281 3.29743469879832 0.641049660490788 5.14380538985669 2.69228431718637e-07 0.000152273242283175 "uncharacterized protein LOC105317897" "genome" "control_ploidy"
"LOC117692593" 2.96571813670355 3.29448644835519 0.811839806605113 4.05804990288886 4.94841953711183e-05 0.00636257340181308 "uncharacterized protein LOC117692593" "genome" "control_ploidy"
