"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117682713" 242.543221892198 9.34300881177123 1.94801164310294 4.06467742955413e-08 1.89836069334907e-05 "uncharacterized protein LOC117682713" "genome" "diploid_desiccation"
"LOC105348304" 3559.02173261138 8.93795177679697 0.749549009138784 5.73447180538269e-34 4.64224607551746e-30 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105334510" 3891.67227240446 8.78042171564573 0.698428287579973 1.76726695138358e-37 4.29198451813016e-33 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105348305" 4336.45988926675 8.40862344146444 0.736092775616551 2.08790148402545e-31 1.26766938602605e-27 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC117680673" 2269.05326526926 8.33502895980074 0.674091366088701 2.71005166340625e-36 3.29081573487421e-32 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105346578" 198.598961564323 6.03434086667161 0.816017692422435 6.71130174991186e-15 8.57845654201892e-12 "major egg antigen" "genome" "diploid_desiccation"
"LOC105334234" 821.681867906563 5.8638571931501 0.660578882173308 3.75062943084854e-20 1.13859732946984e-16 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105322484" 613.267624979905 5.76971854839904 0.596876161599172 2.39394731136432e-23 1.16278808807588e-19 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105343216" 85.0394734837921 5.36456992183568 0.488754419032512 2.86134504318963e-13 3.1586648054047e-10 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC105334580" 2224.36171338246 5.13541750146915 0.67889533401419 2.00078520886687e-15 3.23940463883606e-12 "BAG family molecular chaperone regulator 3" "genome" "diploid_desiccation"
"LOC105348135" 185.9807840216 4.6280955737697 0.780525194234828 1.43463407185074e-10 1.12392009899894e-07 "uncharacterized protein LOC105348135" "genome" "diploid_desiccation"
"LOC105323852" 4.43244115791009 4.6167266243285 1.1492142589041 6.63961838671857e-07 0.000189705614282173 "uncharacterized protein LOC105323852" "genome" "diploid_desiccation"
"LOC105343624" 33.9437726621885 4.61500175050579 0.837166980521791 1.50250368996464e-09 9.35636015755932e-07 "uncharacterized protein LOC105343624 isoform X1" "genome" "diploid_desiccation"
"LOC105321886" 1900.21194677158 4.51565631459585 0.48655518214233 9.31714312986126e-22 3.77126896753018e-18 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC117684345" 9.16436256343169 4.28895241689499 1.77157249474183 0.000259479993186017 0.0172516529293553 "uncharacterized protein LOC117684345" "genome" "diploid_desiccation"
"LOC105323261" 30.471513631073 4.10316833351156 0.852146278525639 6.44510207089492e-08 2.95331601686328e-05 "LOW QUALITY PROTEIN: endoplasmic reticulum chaperone BiP" "genome" "diploid_desiccation"
"LOC105321887" 63.322104132967 3.799843890173 0.714812818895439 4.82890862963077e-09 2.6061083328714e-06 "uncharacterized protein LOC105321887" "genome" "diploid_desiccation"
"LOC105339629" 40.4768037826476 3.73715461418298 0.759821795460395 3.64222221767455e-08 1.76075697056313e-05 "uncharacterized protein LOC105339629" "genome" "diploid_desiccation"
"LOC117684792" 6.04636389063202 3.39764746930538 0.907527329358098 8.83504229739451e-06 0.00152791643569913 "mediator of RNA polymerase II transcription subunit 23-like" "genome" "diploid_desiccation"
"LOC117681182" 199.546464219294 3.28500101779074 0.540918238615129 5.88885310033247e-11 5.1077387998098e-08 "uncharacterized protein LOC117681182" "genome" "diploid_desiccation"
"LOC117691913" 3.85880286857552 3.23169807806394 0.859522916565361 1.01452938398061e-05 0.00169671805476864 "major egg antigen-like" "genome" "diploid_desiccation"
"LOC105329206" 46.4159430270363 3.20523726030539 0.430569103296837 5.01353826820239e-15 6.90354287249241e-12 "alpha-1,2-mannosyltransferase ALG9" "genome" "diploid_desiccation"
"LOC117682878" 12.512396896558 3.0180718629438 1.62891676163659 0.0011616561828888 0.0468629744063733 "uncharacterized protein LOC117682878" "genome" "diploid_desiccation"
"LOC105327001" 6.15110317668795 2.93426639402097 0.710351336114034 1.650472991993e-06 0.000413230794675692 "glutathione-specific gamma-glutamylcyclotransferase 2" "genome" "diploid_desiccation"
"LOC117683231" 5.6461244170501 2.87418058090173 1.29948781182342 0.000699854153431316 0.0344759796556449 "uncharacterized protein LOC117683231" "genome" "diploid_desiccation"
"LOC117680358" 150.434186510192 2.81516557051262 0.50382679462115 1.05067820023371e-09 7.08799188079886e-07 "baculoviral IAP repeat-containing protein 2-like" "genome" "diploid_desiccation"
"LOC117690219" 5.19821920195189 2.80858365381968 0.692364895377217 2.47878344095989e-06 0.00057884360237646 "uncharacterized protein LOC117690219 isoform X2" "genome" "diploid_desiccation"
"LOC105345266" 10.1507435307322 2.63245622544066 0.771648226366672 2.25136876849421e-05 0.00302081447025693 "uncharacterized protein LOC105345266 isoform X2" "genome" "diploid_desiccation"
"LOC117683951" 5.64838967222654 2.52534947795427 0.839574344146378 0.000100536887417598 0.0091105927157604 "uncharacterized protein LOC117683951" "genome" "diploid_desiccation"
"LOC117681741" 106.596076819421 2.39865717760625 0.576613502513159 1.30102275237788e-06 0.000351073761824991 "uncharacterized protein LOC117681741" "genome" "diploid_desiccation"
"LOC105330352" 237.317625098781 2.35249933963492 0.455124827232847 1.03484611580744e-08 5.46353755836946e-06 "uncharacterized protein LOC105330352" "genome" "diploid_desiccation"
"LOC105344998" 104.611277446935 2.33007417540765 0.492989534483796 9.63310640016913e-08 3.77338100055657e-05 "uncharacterized protein LOC105344998 isoform X2" "genome" "diploid_desiccation"
"LOC117680708" 56.4296198388199 2.32687182223301 0.26733574588152 1.44019175049482e-19 3.88627742805746e-16 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_desiccation"
"LOC105327000" 6.35713699948498 2.31282583517544 0.855222384479188 0.000229021452057659 0.0158461965375279 "glutathione-specific gamma-glutamylcyclotransferase 1-like" "genome" "diploid_desiccation"
