"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105327215" 27.1750706827285 3.74185902278297 0.156346508489583 -0.294711786265803 0.768214058735905 0.864080506358488 "uncharacterized protein LOC105327215" "genome" "diploid_heat"
"LOC105339624" 110.617818964168 2.9743055980212 0.296040378020873 10.0483696138125 9.339984548281e-24 1.45843858721408e-20 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105321541" 333.053790317761 2.56506782064416 0.276944154781764 9.27964070964354 1.70051014176508e-20 1.74062647994605e-17 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC117680708" 74.8974368220158 2.52928368721264 0.18322850307682 13.6967933572623 1.06107811165761e-42 9.94124082812012e-39 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_heat"
"LOC105330352" 364.689101029279 2.40948127663046 0.284326102109887 8.49842383971678 1.92182276030016e-17 1.09124590553044e-14 "uncharacterized protein LOC105330352" "genome" "diploid_heat"
"LOC105327678" 296.03397554959 2.28082585707631 0.181245773223041 12.5691294657586 3.12141942969757e-36 1.16978314547346e-32 "uncharacterized protein LOC105327678" "genome" "diploid_heat"
"LOC105337016" 207.097209823483 2.27730367267495 0.226945652345359 10.0202160113344 1.24231128695349e-23 1.79064837653342e-20 "cyclic AMP-dependent transcription factor ATF-3" "genome" "diploid_heat"
"LOC105319208" 359.350284081561 2.25962848574887 0.262331892066925 8.61934454471693 6.7338452236261e-18 4.3509928207002e-15 "spliceosome RNA helicase DDX39B" "genome" "diploid_heat"
"LOC117692755" 90.1584766635985 2.18341048977534 0.326678685199137 6.77518467433853 1.24247448807553e-11 2.73899846559522e-09 "uncharacterized protein LOC117692755" "genome" "diploid_heat"
"LOC117691793" 11.0672344198391 2.18306663565878 0.338951161942595 -0.326075374916101 0.744367327669021 0.846857405517111 "arginine kinase-like" "genome" "diploid_heat"
"LOC105322807" 18.5244239799597 2.12843208068254 0.273266282930094 7.63553245113958 2.24889051676087e-14 8.1037904813587e-12 "uncharacterized protein LOC105322807" "genome" "diploid_heat"
"LOC105337716" 47.5047547714559 2.10041276483398 0.283137516376112 7.38852824417546 1.48462891548402e-13 4.71508078276943e-11 "transcription factor jun-B isoform X1" "genome" "diploid_heat"
"LOC117689114" 301.189345464804 2.07407591371684 0.241962869619643 8.57028830897183 1.03226276256914e-17 6.23952891774857e-15 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome" "diploid_heat"
"LOC105333327" 10.6780569336112 2.04078861294973 0.274161741938421 7.16794837205785 7.61299994824985e-13 2.22894364109853e-10 "uncharacterized protein LOC105333327" "genome" "diploid_heat"
"LOC105320749" 110.312678856665 1.99998071917785 0.215131526444906 9.27567588562597 1.76496441023455e-20 1.74062647994605e-17 "2',5'-phosphodiesterase 12 isoform X1" "genome" "diploid_heat"
"LOC105328062" 26.2761879559729 1.94372813195812 0.326625002692963 5.96406133496282 2.46044311614208e-09 2.89960900064594e-07 "baculoviral IAP repeat-containing protein 2" "genome" "diploid_heat"
"LOC105330649" 69.436159069737 1.93870356731148 0.270953672524359 7.14123422733772 9.24965784129003e-13 2.54882483279548e-10 "galaxin-like" "genome" "diploid_heat"
"LOC105347604" 24.1786542944918 1.93075055902006 0.280676598191984 6.80968355247695 9.78136610705563e-12 2.23516144041474e-09 "uncharacterized protein LOC105347604" "genome" "diploid_heat"
"LOC105318831" 45.4907730001831 1.90121576958781 0.311032085591991 6.12276484558309 9.19653732094532e-10 1.23974616057463e-07 "epithelial membrane protein 3" "genome" "diploid_heat"
"LOC105327994" 168.085451939291 1.88856995613037 0.18610194738966 10.1350350143508 3.86235174753883e-24 6.57934064048933e-21 "uncharacterized protein LOC105327994" "genome" "diploid_heat"
"LOC105318474" 28.3503643559973 1.8823329653011 0.278476913929884 6.7124765137954 1.91348610523316e-11 4.12125317699527e-09 "uncharacterized protein LOC105318474" "genome" "diploid_heat"
"LOC105323139" 2244.39351356534 1.85516832287249 0.217072191681778 8.54764379565719 1.25626726324197e-17 7.35622999332126e-15 "uncharacterized protein LOC105323139" "genome" "diploid_heat"
"LOC105342525" 164.291719933332 1.8440549505453 0.254858120449254 7.23187352325964 4.76375760397956e-13 1.46333262267818e-10 "uncharacterized protein LOC105342525" "genome" "diploid_heat"
"LOCNA.14" 1717.21161719712 1.83718507100619 0.144705506840449 12.6947259908339 6.32509300134855e-37 2.96298981648173e-33 NA NA "diploid_heat"
"LOC105329132" 29.79532952616 1.83133801657128 0.232352636289765 7.81880469916679 5.3327270821984e-15 2.32382883874962e-12 "tumor susceptibility gene 101 protein" "genome" "diploid_heat"
"LOC117681741" 120.862241808183 1.82961238651687 0.320892353327608 5.74587643747575 9.1446069151494e-09 9.41492551516865e-07 "uncharacterized protein LOC117681741" "genome" "diploid_heat"
"LOC105345989" 1653.18248004789 1.82307452574675 0.197208173530567 9.24446772894572 2.36414422541462e-20 2.21496672479096e-17 "heat shock protein 83-like" "genome" "diploid_heat"
"LOC105318645" 9.84745851955493 1.80167987229679 0.309381799635277 1.30235506071365 0.192795037380823 0.35272343394277 "myb-like protein X isoform X1" "genome" "diploid_heat"
"LOC105341671" 86.8427197847168 1.79659211548643 0.233523009283585 7.67879237656614 1.6059527130267e-14 6.01846838733887e-12 "uncharacterized protein LOC105341671 isoform X2" "genome" "diploid_heat"
"LOC105340370" 1132.17030864763 1.79247873485944 0.165666588688862 10.8183687385894 2.81747342383731e-27 5.86597966842927e-24 "78 kDa glucose-regulated protein precursor" "genome" "diploid_heat"
"LOC105332044" 32.595058217467 1.78716898030781 0.28079812813279 6.33050489560387 2.44360265049983e-10 3.94726090216085e-08 "uncharacterized protein LOC105332044 isoform X1" "genome" "diploid_heat"
"LOC117680291" 1723.41647965634 1.78372690280747 0.200511597151486 8.89609966091054 5.78436412253154e-19 4.92670067854527e-16 "heat shock protein 83-like" "genome" "diploid_heat"
"LOC105341931" 15.5745611768883 1.77341864196629 0.333256175457152 5.31366835339138 1.07440081197308e-07 7.86411031826232e-06 "ras-related protein Rab-11A" "genome" "diploid_heat"
"LOC105345266" 13.4135320858859 1.76821981052006 0.341216753523763 5.25371065283684 1.49065003350191e-07 1.03069373903169e-05 "uncharacterized protein LOC105345266 isoform X2" "genome" "diploid_heat"
"LOC105348135" 108.789508669411 1.76778540049855 0.34386912401525 5.57511204411863 2.47370600347189e-08 2.2501118006338e-06 "uncharacterized protein LOC105348135" "genome" "diploid_heat"
"LOC105339793" 13.1261740643159 1.72156474725896 0.343894682512799 0.0358743233348781 0.97138256969523 0.985530705016472 "protein PFC0760c" "genome" "diploid_heat"
"LOC105344998" 104.647544909414 1.69144050434379 0.311809846730714 5.44737436769103 5.11187972455435e-08 4.18952203226522e-06 "uncharacterized protein LOC105344998 isoform X2" "genome" "diploid_heat"
"LOC105343643" 177.468296542339 1.67308396205832 0.343127392632265 5.10022049185891 3.39258034034786e-07 2.02438097015603e-05 "complement C1q tumor necrosis factor-related protein 7" "genome" "diploid_heat"
"LOC105338780" 96.4605528608162 1.64017284514576 0.16462323952715 9.94542789408253 2.64036836164052e-23 3.53394445431573e-20 "E3 ubiquitin-protein ligase RNF14 isoform X1" "genome" "diploid_heat"
"LOC117680475" 336.471816468231 1.63610063760169 0.290243835274615 5.647907440437 1.62412574927318e-08 1.55269736172861e-06 "eosinophil peroxidase-like" "genome" "diploid_heat"
"LOC105332284" 350.474057054622 1.63440345597652 0.26742310580076 6.11579763675227 9.60751813238961e-10 1.28589767689083e-07 "eosinophil peroxidase" "genome" "diploid_heat"
