"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117682713" 22.4584898888989 9.33669863469547 1.71791096431574 2.57475154724973e-05 0.00421880816108708 "uncharacterized protein LOC117682713" "genome" "diploid_desiccation"
"LOC105348304" 2707.71726575728 8.56299422693431 0.763812872406628 1.46157711464826e-30 1.74336918235244e-26 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105334510" 2973.33692282417 8.38405461911116 0.741883738508912 5.55899359832375e-31 1.32615351281611e-26 "heat shock protein 68" "genome" "diploid_desiccation"
"LOC105348305" 3318.73883106507 7.89217820564884 0.781349901374393 2.3476884395422e-25 1.40016138534297e-21 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC117680673" 1743.33129324305 7.86446565769696 0.756860278507422 1.12759134740072e-26 8.9666063945305e-23 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105346578" 154.090223600522 5.78009725860671 0.815070996870916 5.36396372185442e-14 9.14019418203993e-11 "major egg antigen" "genome" "diploid_desiccation"
"LOC105334234" 645.636313868374 5.57334155150649 0.625122737263677 2.20085508385572e-20 7.50051412578031e-17 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105322484" 474.826420193871 5.56778257982409 0.614125681437604 6.15548037328118e-21 2.4474189964166e-17 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105337100" 9.16399702022221 5.45795547731084 1.30896704040132 0.000226201226317879 0.0181240319689137 "sulfate transporter" "genome" "diploid_desiccation"
"LOC105343216" 68.3716353433471 5.05178023115803 0.51692900997272 8.10956288242276e-11 8.4113796575251e-08 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC105334580" 1718.99864212505 4.69683334422073 0.655508848799596 3.95405031508028e-14 7.25598648588886e-11 "BAG family molecular chaperone regulator 3" "genome" "diploid_desiccation"
"LOC105343624" 30.0185375775611 4.68318640464988 0.777585891297482 7.60440743578359e-11 8.24594289945697e-08 "uncharacterized protein LOC105343624 isoform X1" "genome" "diploid_desiccation"
"LOC105348135" 147.804945344539 4.52149629523069 0.759570210125882 1.13624936636514e-10 1.12943187016695e-07 "uncharacterized protein LOC105348135" "genome" "diploid_desiccation"
"LOC105323852" 3.43658459933872 4.35351903570681 1.24864455455963 9.90603436941065e-06 0.00212426919318641 "uncharacterized protein LOC105323852" "genome" "diploid_desiccation"
"LOC117682927" 11.1523082426808 4.04990783901387 1.32569801651451 5.39405940202772e-05 0.00727009497710583 "host cell factor 1-like" "genome" "diploid_desiccation"
"LOC105323261" 24.7889709454353 4.04320717116384 0.818945455210385 3.62482338668859e-08 2.10911674909373e-05 "LOW QUALITY PROTEIN: endoplasmic reticulum chaperone BiP" "genome" "diploid_desiccation"
"LOC105321886" 1490.8575138129 4.00684098912266 0.543739334052523 7.70506501489223e-15 1.67101846359335e-11 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC105321887" 48.9492671676663 3.58000166180939 0.747604319432146 6.85142507240153e-08 3.80110689598165e-05 "uncharacterized protein LOC105321887" "genome" "diploid_desiccation"
"LOC105339629" 31.3141027138934 3.56791603815523 0.766913890408554 1.32527956811888e-07 6.19919007393022e-05 "uncharacterized protein LOC105339629" "genome" "diploid_desiccation"
"LOC105347106" 19.0401221459824 3.54280576615654 1.24305375663718 0.000345838696776329 0.0238468997003031 "late histone H2B.L4" "genome" "diploid_desiccation"
"LOC105342596" 8.51305693937602 3.51627052565849 1.0403378500564 2.58193323071225e-05 0.00421880816108708 "uncharacterized protein LOC105342596" "genome" "diploid_desiccation"
"LOC105343189" 10.0892668091974 3.48842397773435 0.886750525466117 0.000519167163489185 0.0304305942314447 "transcription activator MSS11" "genome" "diploid_desiccation"
"LOC117684792" 5.08462339138022 3.17594665020863 0.843283954624026 6.51828935351103e-06 0.00155500310817359 "mediator of RNA polymerase II transcription subunit 23-like" "genome" "diploid_desiccation"
"LOC117681182" 166.87669467036 3.12386795670613 0.485943718958078 5.52064829549145e-12 6.71970642509279e-09 "uncharacterized protein LOC117681182" "genome" "diploid_desiccation"
"LOC117691913" 3.06274363723704 3.1106027629864 0.865459933067092 1.78238455886878e-05 0.00322125500275557 "major egg antigen-like" "genome" "diploid_desiccation"
"LOC105334185" 57.4227369419807 3.01391760511342 0.629394693129682 6.2740680729164e-08 3.56367066541652e-05 "uncharacterized protein LOC105334185" "genome" "diploid_desiccation"
