"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105327215" 20.2498265711114 3.2570672432806 0.150145711384326 -2.71075171091001 0.00671308738905437 0.128529223718524 "uncharacterized protein LOC105327215" "genome" "diploid_desiccation"
"LOC105323395" 12.621189029174 2.88441720267089 0.266227458198221 1.62436002523056 0.104298993359157 0.465511981623519 "dentin sialophosphoprotein-like" "genome" "diploid_desiccation"
"LOC105343216" 68.3716353433471 2.58948019188434 0.281418096608835 6.49855410748808 8.10956288242276e-11 8.4113796575251e-08 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC105346536" 46.5516397953436 2.55656089600729 0.279751827544829 1.51019670721928 0.130993238656905 0.512597143240669 "fibroin heavy chain isoform X1" "genome" "diploid_desiccation"
"LOC105322079" 2.63783770975258 2.46242190456463 0.282402135598932 1.69818400105066 0.0894730391952473 0.43489584821553 "extensin-3" "genome" "diploid_desiccation"
"LOC105332540" 16.7999038319018 2.36259463385205 0.247896940411997 0.945015378615386 0.344651024822386 0.729322025687115 "cytosolic iron-sulfur assembly component 2A" "genome" "diploid_desiccation"
"LOC105325492" 3.15193665010486 2.16496342104437 0.272382008721652 0.359578635817514 0.719162262528331 0.920947712430934 "mucin-2" "genome" "diploid_desiccation"
"LOC105322484" 474.826420193871 2.15832104948631 0.282999253647883 9.3873054474681 6.15548037328118e-21 2.4474189964166e-17 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC117680402" 4.10146382713087 2.14609052717389 0.272841998638423 0.920835882024706 0.357136118147084 0.737712289766806 "ataxin-2 homolog isoform X1" "genome" "diploid_desiccation"
"LOC105332313" 1135.21507450118 2.12423641335997 0.113632267586824 6.11413754343015 9.70805487524807e-10 8.57760581866363e-07 "LOW QUALITY PROTEIN: X-box-binding protein 1" "genome" "diploid_desiccation"
"LOC105334234" 645.636313868374 2.09599750022947 0.282642490522942 9.2521189929173 2.20085508385572e-20 7.50051412578031e-17 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC105336535" 115.190869469367 2.08125162976628 0.249239119721483 0.625471189112107 0.531661851889841 0.84171500855319 "uncharacterized protein LOC105336535 isoform X1" "genome" "diploid_desiccation"
"LOC105321886" 1490.8575138129 2.03578842182219 0.282935544078906 7.77233777867717 7.70506501489223e-15 1.67101846359335e-11 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
