"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105327215" 23.4729108849154 3.37583572445637 0.143411080977793 -2.10315131635513 0.0354525443747118 0.295350408861334 "uncharacterized protein LOC105327215" "genome" "diploid_desiccation"
"LOC105343216" 85.0394734837921 2.26686343474559 0.231260701733416 7.30076576467276 2.86134504318963e-13 2.48884994302167e-10 "heat shock protein 27" "genome" "diploid_desiccation"
"LOC105321886" 1900.21194677158 1.99231977561191 0.231163121017588 9.58420608264137 9.31714312986126e-22 2.97154751555042e-18 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC117680708" 56.4296198388199 1.80087914521991 0.197918319820709 9.04920030597522 1.44019175049482e-19 3.0621677041632e-16 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_desiccation"
"LOC105329206" 46.4159430270363 1.7726909050202 0.22987744556797 7.82657160163681 5.01353826820239e-15 5.43960291558984e-12 "alpha-1,2-mannosyltransferase ALG9" "genome" "diploid_desiccation"
"LOC105318146" 15.7653857048717 1.73062923033855 0.228010698479501 -1.25061611042982 0.211074569977866 0.647844083899249 "ganglioside GM2 activator" "genome" "diploid_desiccation"
"LOC105322484" 613.267624979905 1.68634653639635 0.225080555818607 9.95517773289016 2.39394731136432e-23 9.16211515005351e-20 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105330412" 10.4249249698042 1.641040531125 0.171970775084367 -2.83379347045901 0.00459990499655459 0.0990117175326498 "uncharacterized protein LOC105330412" "genome" "diploid_desiccation"
"LOCNA.14" 1491.09069696865 1.53714055818408 0.162337140380263 9.46539864833259 2.92443401793928e-21 7.99456705246945e-18 NA NA "diploid_desiccation"
"LOC117690801" 10.6114491535827 1.47954601792839 0.214047940226511 -0.771429050896359 0.44045266119199 0.825676148566802 "uncharacterized protein LOC117690801 isoform X1" "genome" "diploid_desiccation"
"LOC117680673" 2269.05326526926 1.45690970813768 0.217290751510421 12.5802981378082 2.71005166340625e-36 2.5929774315471e-32 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105334234" 821.681867906563 1.41225224894149 0.218734406542842 9.19498040719394 3.75062943084854e-20 8.9715055985897e-17 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC117681182" 199.546464219294 1.40520759604461 0.229509838533903 6.54653201187579 5.88885310033247e-11 4.02461046171293e-08 "uncharacterized protein LOC117681182" "genome" "diploid_desiccation"
"LOC109617687" 27.2905963998991 1.36569757367354 0.186616722692747 1.87135214726461 0.0612962869788302 0.381080489807308 "uncharacterized protein LOC109617687 isoform X3" "genome" "diploid_desiccation"
