"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature"
"LOC105348304" 9535.48744972682 8.21551242678509 0.752267155007955 10.921003757898 9.14791745975817e-28 1.59319875003932e-23 "heat shock protein 68" "genome"
"LOC117680673" 9232.56092127071 8.15990417704378 0.749300175855439 10.890033714096 1.28592659109675e-27 1.59319875003932e-23 "heat shock protein 68-like" "genome"
"LOC105334510" 8654.62364835647 8.04586342165666 0.743720691290046 10.8183939426244 2.81669884236595e-27 2.32649935383286e-23 "heat shock protein 68" "genome"
"LOC105348305" 8676.51892953138 7.96364646852069 0.762865566939372 10.4391216665748 1.64324033821766e-25 1.01794630851738e-21 "heat shock protein 68-like" "genome"
"LOC105346578" 1305.54991045608 6.18244381519998 0.683024067831038 9.05157534906859 1.40920374846353e-19 4.98837995473968e-16 "major egg antigen" "genome"
"LOC117691913" 15.0824784112226 5.52156936988755 0.769008507412391 7.18011480583861 6.96529044175984e-13 1.32763793735667e-09 "major egg antigen-like" "genome"
"LOC105322484" 496.244277757196 5.49347398662255 0.59670487127871 9.20635015908333 3.37402450353502e-20 1.39341588621824e-16 "heat shock protein 68-like" "genome"
"LOC105334234" 629.313206537293 5.47435652118757 0.579769193821287 9.44230321225903 3.64673739021343e-21 1.80725011584197e-17 "heat shock protein 70 B2" "genome"
"LOC105343216" 224.403804169749 4.920157871875 0.662357031664556 7.42825641861195 1.10038488552897e-13 2.27220308987685e-10 "heat shock protein 27" "genome"
"LOC105334580" 1720.99135727555 4.45426869887461 0.579421003004011 7.68744777248569 1.50099086040144e-14 3.38118659362612e-11 "BAG family molecular chaperone regulator 3" "genome"
"LOC105321886" 1773.38932612307 4.12392986660728 0.514809530515042 8.01059347615706 1.14156210085316e-15 2.82867672970403e-12 "uncharacterized protein LOC105321886" "genome"
"LOC105321887" 66.1447146060015 3.23185887290068 0.690764399403269 4.67867029003317 2.88741310088046e-06 0.000917271913163037 "uncharacterized protein LOC105321887" "genome"
"LOC117681182" 176.624462360746 3.11503546416209 0.446942201536558 6.96966062603352 3.17706448063683e-12 4.78329214922107e-09 "uncharacterized protein LOC117681182" "genome"
"LOC105330701" 24.2948151201198 2.63638759103642 0.607060555983529 4.3428741417157 1.40630706395363e-05 0.00292830947375689 "cathepsin L1" "genome"
"LOC105321376" 70.6737219959368 2.57622508399453 0.57658564834709 4.46807008009971 7.89284505436651e-06 0.0019755233091126 "uncharacterized protein LOC105321376" "genome"
"LOC105329206" 59.6973749118715 2.5738419643033 0.372252692659 6.91423330189596 4.70400473810545e-12 6.47558518919528e-09 "alpha-1,2-mannosyltransferase ALG9" "genome"
"LOC105322229" 45.1226019122258 2.45812842148656 0.446734654681178 5.50243504892375 3.74581242050442e-08 2.50858070182916e-05 "uncharacterized protein LOC105322229" "genome"
"LOC117692755" 97.7771522079037 2.3984660023307 0.35648148324591 6.72816433687292 1.71816810681803e-11 2.24076250099179e-08 "uncharacterized protein LOC117692755" "genome"
"LOC105343641" 22.8272911805429 2.37819915945311 0.617418522583375 3.85184291119476 0.000117232221078663 0.0140333198362714 "adiponectin" "genome"
"LOC105327001" 12.6801866729745 2.30908300343452 0.611494839563881 3.77612835634289 0.000159284930771535 0.01723546419034 "glutathione-specific gamma-glutamylcyclotransferase 2" "genome"
"LOC105346368" 39.8940946947378 2.2583776566362 0.611252695475062 3.69467108015123 0.00022017161182915 0.0206882848221664 "perlucin-like protein" "genome"
"LOC105343637" 128.034100887291 2.25816346122552 0.539321782333262 4.18704294022031 2.82612373700845e-05 0.00499808262083027 "complement C1q tumor necrosis factor-related protein 2" "genome"
"LOC105344998" 151.814234596188 2.24605511720734 0.489147691671641 4.59177290509447 4.39496455138271e-06 0.00126631193742689 "uncharacterized protein LOC105344998 isoform X2" "genome"
"LOC105339629" 41.0448354943385 2.21727615988663 0.477229001038771 4.64614714332185 3.38191821917016e-06 0.00103457471052861 "uncharacterized protein LOC105339629" "genome"
"LOC109617764" 30.2471673243762 2.21624025894013 0.608881323598782 3.63985586853129 0.000272790691562444 0.0238009878388233 "uncharacterized protein LOC109617764 isoform X2" "genome"
"LOC105325538" 74.7295006609985 2.20670964794862 0.57077161076115 3.86618676602691 0.000110550291075684 0.0134280669733548 "caveolin-1" "genome"
"LOC105330352" 325.937627308304 2.19924734157114 0.511454925936028 4.29998271606483 1.70811430711701e-05 0.00333270585953169 "uncharacterized protein LOC105330352" "genome"
"LOC105343032" 28.0370759789889 2.17898519679019 0.633060562750229 3.44198537233774 0.000577461474799343 0.0375562149187741 "leucine-rich repeat and death domain-containing protein 1" "genome"
"LOC105330030" 354.94591728812 2.14848080054593 0.492661888059364 4.36096408636148 1.29490621439134e-05 0.00286486438271455 "uncharacterized protein LOC105330030" "genome"
"LOC105328062" 19.0449921708187 2.09293304450001 0.547054553449503 3.82582144925551 0.000130336736240145 0.0153791142252121 "baculoviral IAP repeat-containing protein 2" "genome"
"LOC117688741" 29.7665166578314 2.07482661823989 0.549151656287937 3.77823975304919 0.000157940788122976 0.0171649771442948 "uncharacterized protein LOC117688741" "genome"
"LOC117680977" 27.0094104591308 2.0549694860968 0.589590503635332 3.48541822404898 0.000491368388211572 0.0345898218508368 "uncharacterized protein LOC117680977" "genome"
"LOC109619352" 39.4773687269238 2.04683381559339 0.616056084490866 3.32247966885187 0.000892211730519446 0.049646783008862 "uncharacterized protein LOC109619352 isoform X2" "genome"
