"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105348135" 156.892102071824 3.3899323258967 0.67656410080209 7.88073321310097e-10 2.30730355739123e-07 "uncharacterized protein LOC105348135" "genome" "triploid_heat"
"LOC105327005" 88.9289448083244 3.32245690323029 0.711157647736297 3.71859342704802e-09 8.90772152751958e-07 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_heat"
"LOC117681374" 15.1280187629717 2.96448447779725 0.611978150254484 3.63090138339653e-09 8.81210210746697e-07 "uncharacterized protein LOC117681374 isoform X1" "genome" "triploid_heat"
"LOC105344998" 94.6456470672526 2.95685540896248 0.475552337535969 2.39679359747883e-12 1.30026052663226e-09 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_heat"
"LOC117687101" 28.9310167193989 2.89779377837448 0.545632873973265 4.49388933052043e-10 1.38149647835749e-07 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
"LOC105319646" 82.1384765703941 2.86571827925376 0.60082919316778 5.94267334983718e-09 1.33673914558228e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC117692755" 86.0709427896802 2.52455722604538 0.437810151497143 7.18277365063977e-11 2.88013608665327e-08 "uncharacterized protein LOC117692755" "genome" "triploid_heat"
"LOC105318831" 69.1787493341747 2.32558161613464 0.476864206831925 8.90956781402533e-09 1.88893078539882e-06 "epithelial membrane protein 3" "genome" "triploid_heat"
"LOC117680708" 62.5312553906294 2.3097638704366 0.197953552837455 3.18410123742144e-33 4.57971057710118e-29 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_heat"
"LOC117681741" 145.543433889581 2.29291414422347 0.737751845407577 1.80337383289291e-06 0.000168848885013755 "uncharacterized protein LOC117681741" "genome" "triploid_heat"
"LOC105330030" 207.866479342471 2.17573554900826 0.395684919048534 5.5140330716906e-10 1.66731704930054e-07 "uncharacterized protein LOC105330030" "genome" "triploid_heat"
"LOC105337016" 153.831776347211 2.17141735635834 0.297775500642885 6.15539545848961e-15 6.30757051288005e-12 "cyclic AMP-dependent transcription factor ATF-3" "genome" "triploid_heat"
"LOC105319208" 246.900230006057 2.13482345345644 0.372509681527969 1.66737294900586e-10 5.80277246121e-08 "spliceosome RNA helicase DDX39B" "genome" "triploid_heat"
"LOC105330352" 247.088971838487 2.10828995367776 0.511150786997712 1.85167703979045e-07 2.47494079702427e-05 "uncharacterized protein LOC105330352" "genome" "triploid_heat"
"LOCNA.14" 1950.9732520018 2.02320387910488 0.196640526435884 2.37820323145209e-26 6.26656551487625e-23 NA NA "triploid_heat"
"LOC105341388" 100.994263154446 1.99229544098737 0.209336403479856 5.63651277646837e-23 1.29956847702449e-19 "protein disulfide-isomerase A6 isoform X1" "genome" "triploid_heat"
"LOC105330649" 47.2326399973484 1.98571922119737 0.460644127764486 1.10769649736569e-07 1.54783802226592e-05 "galaxin-like" "genome" "triploid_heat"
"LOC105321541" 344.172702091733 1.97733959312689 0.455476137845917 1.00305966342138e-07 1.43421980556646e-05 "uncharacterized protein LOC105321541" "genome" "triploid_heat"
"LOC105328062" 11.9002437188232 1.96426778062976 0.574335752252384 1.41065396109259e-06 0.000136944801643962 "baculoviral IAP repeat-containing protein 2" "genome" "triploid_heat"
"LOC105340370" 1099.52486888899 1.96070998280163 0.210379723813296 3.92701065089185e-22 7.24337114557003e-19 "78 kDa glucose-regulated protein precursor" "genome" "triploid_heat"
"LOC105345989" 1762.50700569179 1.90257021262351 0.290936920102794 1.79112635488928e-12 1.0324164254979e-09 "heat shock protein 83-like" "genome" "triploid_heat"
"LOC105318237" 171.124237168183 1.84972659385324 0.758253712313891 1.17770011104209e-05 0.000819723718798917 "trichohyalin isoform X1" "genome" "triploid_heat"
"LOC105323139" 2633.76488382019 1.84476907152832 0.275141486908741 6.50773648590665e-13 4.00117331608494e-10 "uncharacterized protein LOC105323139" "genome" "triploid_heat"
"LOC105336293" 18.0816706045121 1.83906441484693 0.397928142117547 3.77482481904249e-08 6.27267061146295e-06 "uncharacterized protein LOC105336293" "genome" "triploid_heat"
"LOC117680291" 1884.802219928 1.81192522249509 0.282786048974451 4.53528087174446e-12 2.32370154664796e-09 "heat shock protein 83-like" "genome" "triploid_heat"
