"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC117686832" 2.46097210777925 4.6462902737074 0.227584868215005 0.301037104806002 0.763386200543044 0.927019189275204 "perlucin-like protein isoform X2" "genome" "control_ploidy"
"LOC105348059" 8.03054747709924 3.16296608844526 0.237482008759427 -3.2615922190439 0.00110788389875443 0.0417899752258409 "uncharacterized protein LOC105348059" "genome" "control_ploidy"
"LOC105330649" 18.5043365304893 2.40602527741389 0.197953738971389 -1.70890672275359 0.0874682290350377 0.41101862371699 "galaxin-like" "genome" "control_ploidy"
"LOC105318474" 8.34521114307454 2.25632083162837 0.223062341529152 -1.12642667239563 0.259984962254424 0.640060333235063 "uncharacterized protein LOC105318474" "genome" "control_ploidy"
"LOC117681665" 19.8260875042711 2.24080865769376 0.290566227751103 7.78804492810973 6.80539848919418e-15 1.70448010560357e-10 "uncharacterized protein LOC117681665" "genome" "control_ploidy"
"LOC105327620" 7.56065405571674 2.18243951318595 0.2425734115627 1.08901948575938 0.276145292912003 0.656584692168174 "uncharacterized protein LOC105327620 isoform X1" "genome" "control_ploidy"
"LOC105321257" 4.20882951270596 2.16809061000665 0.257742346937338 -0.0768379950171443 0.938752424419357 0.98446713195069 "proline-rich transmembrane protein 1" "genome" "control_ploidy"
"LOC105324495" 9.57472119765952 1.96888843315164 0.253988771006112 -0.325105758041991 0.745101031188188 0.91829411464055 "ATP-dependent RNA helicase eIF4A" "genome" "control_ploidy"
"LOC117690682" 761.862445653497 1.95338734951261 0.290047435764234 7.1200446597779 1.07892098042066e-12 6.75566371890394e-09 "uncharacterized protein LOC117690682" "genome" "control_ploidy"
"LOC117688097" 18.7143352311985 1.94757749589294 0.290538057631168 7.20201608817269 5.93286903037046e-13 4.95315459115528e-09 "uncharacterized protein LOC117688097" "genome" "control_ploidy"
"LOC105330356" 33.7510598601256 1.91757781245786 0.255214655929635 0.242871899854086 0.80810463456326 0.94368633870085 "ETS-related transcription factor Elf-5-like isoform X1" "genome" "control_ploidy"
"LOC105324213" 6.5324543345198 1.90257295681301 0.241810021756345 -1.011529102153 0.311763259546257 0.685297501547471 "uncharacterized protein LOC105324213" "genome" "control_ploidy"
"LOC105320234" 9.01235996050165 1.86766486272136 0.2913982998658 6.3702471469021 1.88723837497657e-10 4.72677723396632e-07 "angiopoietin-4-like" "genome" "control_ploidy"
"LOC117683009" 3.71347950900416 1.82622013043766 0.272779866143062 1.33944583890122 0.18042557520476 0.557962582612472 "spermine synthase-like" "genome" "control_ploidy"
"LOC105329989" 11.0252821420791 1.7926399767785 0.284241122277564 6.21017467792007 5.29257367016832e-10 8.83718667620238e-07 "uncharacterized protein LOC105329989" "genome" "control_ploidy"
"LOC105318398" 14.2854785647121 1.79009442034408 0.290299093321211 6.29238984438994 3.12615163849802e-10 6.02289184137088e-07 "latrophilin Cirl-like" "genome" "control_ploidy"
"LOC105339383" 23.3141790052706 1.77779948197271 0.290421941182642 0.00584299693597975 0.995337989483295 0.998360761942569 "uncharacterized protein LOC105339383" "genome" "control_ploidy"
"LOC105321759" 4.55895797565035 1.76512362308899 0.289870437894344 2.6373332256882 0.00835607026980576 0.128372943809959 "uncharacterized protein LOC105321759" "genome" "control_ploidy"
"LOC117692578" 34.0716141854482 1.73061038742955 0.274677358781863 6.32534819998232 2.52662182748598e-10 5.44934025082941e-07 "uncharacterized protein LOC117692578 isoform X2" "genome" "control_ploidy"
"LOC105326911" 6.54217153576147 1.72635469697409 0.264967533710599 1.29035060669814 0.196928953405293 0.577753609814802 "papilin isoform X2" "genome" "control_ploidy"
"LOC109620475" 33.802639515985 1.68315405603604 0.287295807032657 5.9890114318062 2.11120325728059e-09 3.1104233401088e-06 "uncharacterized protein LOC109620475" "genome" "control_ploidy"
"LOC105320412" 2.71926086068825 1.66676888672218 0.255625567476936 -0.810940045131704 0.417400101999556 0.759974044393782 "histone H2A" "genome" "control_ploidy"
"LOC105343624" 20.0799596622761 1.65299299169858 0.29020625773976 6.15427762166227 7.54204678863277e-10 1.1806131491756e-06 "uncharacterized protein LOC105343624 isoform X1" "genome" "control_ploidy"
"LOC117690087" 8.85584184392208 1.64189950060944 0.289848679977143 5.6178221273208 1.93379421388265e-08 1.72977892431803e-05 "uncharacterized protein LOC117690087" "genome" "control_ploidy"
"LOC105330650" 24.6170275600894 1.62636215859392 0.251596435798573 0.266276413216393 0.790026337079527 0.936396745941689 "uncharacterized protein LOC105330650 isoform X3" "genome" "control_ploidy"
"LOC105317176" 33.1493353622062 1.6131397918836 0.284999462136046 5.73490693659864 9.75659027478284e-09 1.22181780011106e-05 "spindle and kinetochore-associated protein 1" "genome" "control_ploidy"
"LOC105329159" 56.3554968168254 1.58673190493373 0.28403207194256 5.66494442193131 1.47072198578022e-08 1.53263925678898e-05 "uncharacterized protein LOC105329159" "genome" "control_ploidy"
"LOC117685395" 5.37930908324888 1.56324944468332 0.283903871724952 1.96851373262574 0.0490089576145058 0.315379916315604 "uncharacterized protein LOC117685395 isoform X2" "genome" "control_ploidy"
"LOC117689050" 11.5155192836994 1.56187765645573 0.26598974768177 3.21001440080506 0.00132728322467689 0.0470199938405338 "spindle and kinetochore-associated protein 1-like" "genome" "control_ploidy"
"LOC105317897" 6.50359906340691 1.55629774064835 0.29138086265674 5.26123487280339 1.43091107602702e-07 8.68374302605738e-05 "uncharacterized protein LOC105317897" "genome" "control_ploidy"
"LOC105347275" 9.01942483282947 1.53186012184888 0.288876149297571 5.25181253682034 1.5060970816716e-07 8.77249011803413e-05 "double homeobox protein B" "genome" "control_ploidy"
"LOC105344432" 9.85460891778252 1.52657381103108 0.290603821329711 5.23724525600956 1.6299104008815e-07 9.07171908899511e-05 "M-phase inducer phosphatase 1" "genome" "control_ploidy"
"LOC117682778" 5.94356577442337 1.51825754532954 0.280990171080158 -0.702070612404605 0.482635128318995 0.798155272120236 "uncharacterized protein LOC117682778" "genome" "control_ploidy"
"LOC117692375" 37.3873731908067 1.51801955351919 0.284289362989442 5.39560997813786 6.82911467471657e-08 5.03064723949857e-05 "G protein-coupled receptor 161-like" "genome" "control_ploidy"
"LOC105342641" 12.1928027543038 1.50714535079469 0.289877014241512 5.19995661626031 1.99335047938359e-07 0.000101888685931921 "uncharacterized protein LOC105342641" "genome" "control_ploidy"
"LOC117691892" 2.51597670567445 1.50253119446128 0.291389359248816 4.78048062823149 1.74876609719617e-06 0.000515289360827943 "baculoviral IAP repeat-containing protein 7-like" "genome" "control_ploidy"
"LOC109617341" 6.473352944303 1.50202897188214 0.291212640587442 5.07278302197232 3.92039429401578e-07 0.000163650325813199 "uncharacterized protein LOC109617341" "genome" "control_ploidy"
"LOC105346227" 2.95109491861553 1.50018494795675 0.288842600126423 4.78388428609907 1.71939691407111e-06 0.000512666846545537 "uncharacterized protein LOC105346227" "genome" "control_ploidy"
"LOC117691594" 4.23515849562022 -1.5063226693997 0.250094567069223 -1.02517680171281 0.305279772147267 0.680556845363301 "uncharacterized protein LOC117691594" "genome" "control_ploidy"
"LOC105327005" 97.2409492933943 -1.51594530134372 0.286113772889657 -6.26657026559947 3.69086881382409e-10 6.6029643079313e-07 "transient receptor potential cation channel subfamily M member 2-like" "genome" "control_ploidy"
