"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC109619112" 35.4816848119428 5.1903617551675 1.06544445983017 4.87154605505653 1.10728344282906e-06 8.03253906574772e-05 "uncharacterized protein LOC109619112" "genome" "diploid_heat"
"LOC117691913" 7.8474875943641 4.4584211144724 1.07269535084332 4.15627895745732 3.23472832332287e-05 0.00108371269216531 "major egg antigen-like" "genome" "diploid_heat"
"LOC105339624" 314.828918919061 4.08016091575333 0.317926198617012 12.8336731401884 1.06206965158496e-37 1.46241680674991e-33 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105343216" 111.544424134803 3.78251954265528 0.852307586406363 4.43797474407537 9.08092712220284e-06 0.000413354796724535 "heat shock protein 27" "genome" "diploid_heat"
"LOC109617613" 13.4227271183741 3.71149968344757 0.894218801879759 4.15054981582308 3.31677567344968e-05 0.00110448228864729 "uncharacterized protein LOC109617613" "genome" "diploid_heat"
"LOC105347073" 54.7376322055241 3.62680694026177 0.691345839967019 5.24600963887304 1.55428773971348e-07 1.65905155286703e-05 "uncharacterized protein LOC105347073" "genome" "diploid_heat"
"LOC117692755" 201.732223865132 3.48081538569102 0.352832776406334 9.8653402360851 5.88346436059522e-23 9.5308661780254e-20 "uncharacterized protein LOC117692755" "genome" "diploid_heat"
"LOC105319237" 5.10318348789907 3.35320590763754 0.866403161699587 3.87026046980218 0.00010871913188047 0.00271689307881694 "uncharacterized protein LOC105319237" "genome" "diploid_heat"
"LOC105322807" 49.5354830173038 3.30375486307707 0.334463064115745 9.87778686956525 5.19679358063109e-23 8.94465615106248e-20 "uncharacterized protein LOC105322807" "genome" "diploid_heat"
"LOC105332018" 4.03931311827757 3.13904807795581 0.744512243304516 4.21624775977243 2.48400844489421e-05 0.000886102442538103 "cilia- and flagella-associated protein 57" "genome" "diploid_heat"
"LOC105328062" 37.2578480411458 3.10821252532276 0.454355461833692 6.84092695348837 7.86823722366611e-12 2.85109716977028e-09 "baculoviral IAP repeat-containing protein 2" "genome" "diploid_heat"
"LOC105341287" 3.49332284339085 3.10637809896049 1.08842533303916 2.85401120744469 0.00431710082987979 0.0328991964841293 "uncharacterized protein LOC105341287" "genome" "diploid_heat"
"LOC109619721" 3.34335246871235 3.03040303969298 1.05358165995155 2.87628681751381 0.0040238389799519 0.031543552994277 "uncharacterized protein LOC109619721" "genome" "diploid_heat"
"LOC105334872" 12.6363302817129 3.02395550157948 0.605751308384185 4.99207423859429 5.97342849307598e-07 4.90339561483953e-05 "uncharacterized protein LOC105334872" "genome" "diploid_heat"
"LOC105333327" 20.350688712207 2.94948606785212 0.372181122383996 7.92486746495703 2.28389794073283e-15 1.49753012832956e-12 "uncharacterized protein LOC105333327" "genome" "diploid_heat"
"LOC117684776" 3.6773787686502 2.91721121194337 0.863250087437915 3.37933497418056 0.000726614157677184 0.0101936970393642 "uncharacterized protein LOC117684776" "genome" "diploid_heat"
"LOC105321541" 698.631917200799 2.83322396696475 0.298917969993648 9.47826578316774 2.58544045006717e-21 3.09567150236521e-18 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC105330352" 499.142841308454 2.83039760318497 0.363040374338263 7.79637143208691 6.37126717062155e-15 3.89907392470549e-12 "uncharacterized protein LOC105330352" "genome" "diploid_heat"
"LOC117689114" 701.25274921155 2.82720445054871 0.298145160879679 9.48264409929389 2.47919862672977e-21 3.09567150236521e-18 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome" "diploid_heat"
"LOC105337716" 67.8652539606215 2.82065418164947 0.317020035826625 8.89740036239242 5.71699719157722e-19 5.62287091638732e-16 "transcription factor jun-B isoform X1" "genome" "diploid_heat"
"LOC105319208" 422.803446212177 2.8090873134471 0.28637416416931 9.80915063199038 1.02830432727706e-22 1.57324849271572e-19 "spliceosome RNA helicase DDX39B" "genome" "diploid_heat"
"LOC105318831" 57.4182465108841 2.80493081215142 0.441350154799176 6.35534117673012 2.07964522408431e-10 5.25425227761999e-08 "epithelial membrane protein 3" "genome" "diploid_heat"
"LOC117692054" 2.93086656974564 2.7879484533011 0.803872452208579 3.46814777100698 0.000524059029554079 0.00816293077765259 "uncharacterized protein LOC117692054" "genome" "diploid_heat"
"LOC105330030" 516.151408239643 2.68971505315709 0.402411384577474 6.68399343617293 2.32517224509536e-11 7.44568819275361e-09 "uncharacterized protein LOC105330030" "genome" "diploid_heat"
"LOC105333443" 20.7796123438217 2.63160362904244 0.489061409430221 5.38092676768011 7.4103338197827e-08 9.0297868611945e-06 "uncharacterized protein LOC105333443" "genome" "diploid_heat"
"LOC105327000" 15.1842530318053 2.62491105840172 0.523863761410683 5.01067501087162 5.42394458604719e-07 4.55396371814493e-05 "glutathione-specific gamma-glutamylcyclotransferase 1-like" "genome" "diploid_heat"
"LOC105343643" 239.84729836561 2.6198008529393 0.592646305632299 4.42051326067783 9.84667426318665e-06 0.000435960711469288 "complement C1q tumor necrosis factor-related protein 7" "genome" "diploid_heat"
"LOC105343637" 159.514210260578 2.53944961678386 0.638527361188074 3.97704119062156 6.97780816783514e-05 0.00194890323665326 "complement C1q tumor necrosis factor-related protein 2" "genome" "diploid_heat"
"LOC105327678" 320.416326738801 2.49336203795285 0.196274210841307 12.7034623003467 5.6570460265117e-37 5.19297968413685e-33 "uncharacterized protein LOC105327678" "genome" "diploid_heat"
"LOC105337016" 227.356545139095 2.47322008724561 0.237320367421371 10.4214404946303 1.97932337716425e-25 4.95532604397511e-22 "cyclic AMP-dependent transcription factor ATF-3" "genome" "diploid_heat"
"LOC105342525" 252.42244604439 2.41471877360438 0.246610305206585 9.79163774839652 1.22298656679403e-22 1.77262247699689e-19 "uncharacterized protein LOC105342525" "genome" "diploid_heat"
"LOC117692055" 3.18758824396869 2.39168459062108 0.785357384105103 3.04534551915667 0.00232413139050615 0.0218868562128603 "uncharacterized protein LOC117692055" "genome" "diploid_heat"
"LOC105347604" 56.459692115578 2.36278761235526 0.29307146569877 8.06215510173147 7.49610054719468e-16 5.16087782422986e-13 "uncharacterized protein LOC105347604" "genome" "diploid_heat"
"LOC117689430" 30.2478225643281 2.36238994018402 0.693912139347682 3.40445109146643 0.000662971713745135 0.00957839343842367 "putative nuclease HARBI1" "genome" "diploid_heat"
"LOC105327001" 13.5599160116188 2.3250514929055 0.573636229164624 4.05318104871345 5.05258697187929e-05 0.00152235440501733 "glutathione-specific gamma-glutamylcyclotransferase 2" "genome" "diploid_heat"
"LOC105344998" 167.651426522766 2.31775530124344 0.438301317865383 5.28804091334104 1.23633329357507e-07 1.36189530287055e-05 "uncharacterized protein LOC105344998 isoform X2" "genome" "diploid_heat"
"LOC105348135" 573.651208217386 2.30170761790002 0.754895251110509 3.04904238636292 0.00229572088719856 0.0217182609112199 "uncharacterized protein LOC105348135" "genome" "diploid_heat"
"LOC105339491" 6.06826684434924 2.28936471931386 0.737112403242107 3.10585564595623 0.00189729312421949 0.019146044466061 "perlucin-like protein" "genome" "diploid_heat"
"LOC117693157" 99.9638872529072 2.28924304177525 0.478265716209471 4.78655058095907 1.69672192385311e-06 0.000112052817892064 "uncharacterized protein LOC117693157" "genome" "diploid_heat"
"LOC117690806" 538.46542136597 2.27489769996591 0.736988046956076 3.08674979107429 0.00202357848216137 0.0199585665286625 "uncharacterized protein LOC117690806" "genome" "diploid_heat"
"LOC117693159" 158.679793588065 2.27133918347326 0.456040605574737 4.98056347550618 6.33994028075273e-07 5.09025117759911e-05 "uncharacterized protein LOC117693159 isoform X2" "genome" "diploid_heat"
"LOC105323849" 105.09860007818 2.26287988672336 0.530373388429045 4.26657885952002 1.98493351705072e-05 0.000749836544939091 "uncharacterized protein LOC105323849" "genome" "diploid_heat"
