"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105346536" 138.089453160925 3.95401424249686 0.187327496914489 1.20499959181299 0.228203459474456 0.69388309861095 "fibroin heavy chain isoform X1" "genome" "diploid_desiccation"
"LOC105323395" 13.5205216630281 2.47093493401221 0.208236106333373 1.26803520684693 0.20478537802619 0.666884455381645 "dentin sialophosphoprotein-like" "genome" "diploid_desiccation"
"LOC105322079" 2.5622772275003 2.15837748666538 0.209046266638114 1.76794258425066 0.0770705027278518 NA "extensin-3" "genome" "diploid_desiccation"
"LOC105334167" 8.51414514174568 2.01055312575046 0.198102100028345 -0.111189299794541 0.911466236545246 0.986835889702509 "N66 matrix protein-like" "genome" "diploid_desiccation"
"LOC105318146" 34.222031468924 1.9291836337844 0.198579053276072 -0.617211896007216 0.537094970232058 0.887275981703509 "ganglioside GM2 activator" "genome" "diploid_desiccation"
"LOC105334234" 338.790572989364 1.88134742955695 0.208972497388496 9.88591658629382 4.79176354479899e-23 2.1991798788855e-19 "heat shock protein 70 B2" "genome" "diploid_desiccation"
"LOC117682713" 59.1267980144899 1.85740573351598 0.199504958311944 -2.9365546870945 0.00331880297852942 0.0910257745216778 "uncharacterized protein LOC117682713" "genome" "diploid_desiccation"
"LOC117681464" 38.9801517204929 1.81721730779714 0.192422809357612 0.452068442712267 0.651219676811462 0.926799123487376 "electroneutral sodium bicarbonate exchanger 1-like isoform X1" "genome" "diploid_desiccation"
"LOC117680402" 7.65863162114651 1.76740786448636 0.209780223504939 0.181598321326078 0.85589796633293 0.976188315340952 "ataxin-2 homolog isoform X1" "genome" "diploid_desiccation"
"LOC105321886" 1454.49665445247 1.73291595855883 0.209590601516289 8.72153900623763 2.7444566009952e-18 7.55741014216047e-15 "uncharacterized protein LOC105321886" "genome" "diploid_desiccation"
"LOC105325503" 1.8033498297272 1.72185653576956 0.206787774597165 1.02047479486036 0.30750333720686 NA "mucin-5AC" "genome" "diploid_desiccation"
"LOC105342712" 4.34081931424581 1.6966262291736 0.208905687897977 -0.820749651618075 0.41178888260093 0.829815620942686 "uncharacterized protein LOC105342712" "genome" "diploid_desiccation"
"LOC105334185" 31.1314021474045 1.68292164253806 0.183580267894782 4.30536972663805 1.66707072166689e-05 0.00299224412296357 "uncharacterized protein LOC105334185" "genome" "diploid_desiccation"
"LOC105338672" 27.3635950993681 1.68024863405148 0.208624769375549 0.686773808923062 0.492225276876497 0.868950035615059 "electroneutral sodium bicarbonate exchanger 1 isoform X2" "genome" "diploid_desiccation"
"LOC105338188" 57.5689366454611 1.65823712037341 0.198298149557014 0.585495366129561 0.558214681507315 0.894490769129761 "uncharacterized protein LOC105338188" "genome" "diploid_desiccation"
"LOC105322484" 380.995429403162 1.60340466115176 0.203707041588511 9.44726067566437 3.47813771214414e-21 1.3682496882759e-17 "heat shock protein 68-like" "genome" "diploid_desiccation"
"LOC105343189" 3.28411280581154 1.56429768557985 0.209639011985741 1.24944369385714 0.211502835612989 0.674655110279591 "transcription activator MSS11" "genome" "diploid_desiccation"
"LOC105322229" 25.1851097062416 1.56063536561723 0.191268602980856 4.93348363847458 8.07758114077154e-07 0.000292674147201876 "uncharacterized protein LOC105322229" "genome" "diploid_desiccation"
"LOC105320920" 2.21624313243908 1.55056722905483 0.206707676961035 1.60683886381942 0.108089720408269 NA "uncharacterized protein LOC105320920" "genome" "diploid_desiccation"
"LOC105334580" 847.262199951046 1.53744565388719 0.209534516834011 7.6189327769317 2.55781618238877e-14 5.03104172960282e-11 "BAG family molecular chaperone regulator 3" "genome" "diploid_desiccation"
"LOC105325492" 6.63854395329964 1.52860452593234 0.209736264004603 -0.316115010912948 0.751915213455959 0.952457161947828 "mucin-2" "genome" "diploid_desiccation"
"LOCNA.13" 1645.22182032682 1.51132501196378 0.160630816237866 9.39808606297249 5.55645687297445e-21 1.91260191138872e-17 NA NA "diploid_desiccation"
"LOC105338263" 720.226387880292 -1.72882009568646 0.169480600922283 0.329491133048421 0.741784494944884 0.950943357551513 "1-phosphatidylinositol 3-phosphate 5-kinase isoform X1" "genome" "diploid_desiccation"
"LOC105330893" 81.1680062802568 -2.15194715674943 0.177648128012451 -1.34695325647129 0.177995287701214 0.637084014936078 "uncharacterized protein LOC105330893 isoform X2" "genome" "diploid_desiccation"
