"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC109620475" 34.7188298540939 2.39410912766776 0.317490715087648 7.57612403261007 3.56031448471308e-14 3.36894758115975e-10 "uncharacterized protein LOC109620475" "genome" "heat_ploidy"
"LOC105317566" 465.170052587257 2.27046381331619 0.305316754096812 7.50482197172427 6.1512141247218e-14 3.88039091034534e-10 "uncharacterized protein LOC105317566" "genome" "heat_ploidy"
"LOC117690809" 61.484839135765 2.1604563939107 0.325281894347468 7.79370327407802 6.50732601229016e-15 1.23151144782591e-10 "uncharacterized protein LOC117690809 isoform X1" "genome" "heat_ploidy"
"LOC105328254" 75.8119568776679 2.1594746076501 0.302094836883883 7.16413706341567 7.82780563168121e-13 2.96282443159134e-09 "uncharacterized protein LOC105328254 isoform X1" "genome" "heat_ploidy"
"LOC105318899" 29.2398788339164 2.08441937090006 0.310289684907519 6.70238374989454 2.0504668824334e-11 4.85063571875652e-08 "uncharacterized protein LOC105318899 isoform X1" "genome" "heat_ploidy"
"LOC117681374" 15.1635994588523 2.04806124173478 0.322367796114507 6.32374822856544 2.5529356519061e-10 3.71648517017869e-07 "uncharacterized protein LOC117681374 isoform X1" "genome" "heat_ploidy"
"LOC117688340" 14.6959913020191 1.97674151909044 0.325528359146822 6.12162259253064 9.26272115718175e-10 1.02897781082319e-06 "uncharacterized protein LOC117688340" "genome" "heat_ploidy"
"LOC105318992" 10.0008558599389 1.94894727780368 0.179293805887139 -0.0564399145931738 0.954991360367225 0.977511574176523 "GTPase IMAP family member 9" "genome" "heat_ploidy"
"LOC105331377" 22.7610938055727 1.89494163229576 0.309092449435186 6.09532834552746 1.09213048593899e-09 1.04938759165387e-06 "atrial natriuretic peptide receptor 1" "genome" "heat_ploidy"
"LOC105337786" 12.7879884426943 1.87896274166743 0.320753611748265 5.80861910606619 6.29902105226675e-09 3.84545075529511e-06 "neuropeptide SIFamide receptor" "genome" "heat_ploidy"
"LOC105334176" 180.077580884522 1.87168772108384 0.322608160247987 5.9370279752662 2.90235158851403e-09 1.96167870759386e-06 "uncharacterized protein LOC105334176 isoform X1" "genome" "heat_ploidy"
"LOC105339973" 18.8250911397736 1.8428228026012 0.301966756792685 6.0460660298956 1.48425286329429e-09 1.33759454465926e-06 "natural resistance-associated macrophage protein 2-like isoform X1" "genome" "heat_ploidy"
"LOC117690779" 44.5283096827446 1.836806820547 0.299816489440471 6.12011293641783 9.35090588817013e-10 1.02897781082319e-06 "uncharacterized protein LOC117690779 isoform X2" "genome" "heat_ploidy"
"LOC105332241" 27.0449867771657 1.81849173177224 0.295707381034971 6.11284824357304 9.78684311483087e-10 1.02897781082319e-06 "uncharacterized protein LOC105332241 isoform X1" "genome" "heat_ploidy"
"LOC105344970" 22.4443937381304 1.81051894577152 0.301865286667251 5.96309305553023 2.47507370975706e-09 1.79482007652628e-06 "homeobox protein ARX-like" "genome" "heat_ploidy"
"LOC117686066" 18.0840295843087 1.8058020559794 0.251375599887356 2.124389060729 0.0336376239756597 0.125018074182907 "uncharacterized protein LOC117686066" "genome" "heat_ploidy"
"LOC105338592" 9.35624702200206 1.79878680029329 0.267259158370007 1.01023776021498 0.31238139227872 0.519035807627285 "uncharacterized protein LOC105338592" "genome" "heat_ploidy"
"LOC105322681" 16.2167389968574 1.79496449262154 0.324986005706429 5.57589160933843 2.46265235095362e-08 1.1367242863853e-05 "barrier-to-autointegration factor" "genome" "heat_ploidy"
"LOC117687678" 22.3222873176121 1.78347446332171 0.310773569321228 5.71796147814138 1.07809574605397e-08 5.82941771259184e-06 "uncharacterized protein LOC117687678 isoform X1" "genome" "heat_ploidy"
"LOC105319852" 23.2946513997895 1.76900238025624 0.30178004229846 5.83248269030285 5.4608671546077e-09 3.44489703003169e-06 "cytochrome P450 26A1" "genome" "heat_ploidy"
"LOC105333699" 12.333951932197 1.75386531620317 0.289072041611864 5.95900004579436 2.53786027846913e-09 1.79482007652628e-06 "uncharacterized protein LOC105333699" "genome" "heat_ploidy"
"LOC109619024" 15.185251879235 1.74422352655892 0.322380989834357 5.41204480433525 6.23090928957582e-08 2.39137628128088e-05 "uncharacterized protein LOC109619024" "genome" "heat_ploidy"
"LOC105322227" 35.3616949447051 1.73396077321906 0.288986299619307 5.97951791714253 2.23798946428202e-09 1.76474794214738e-06 "low-density lipoprotein receptor-related protein 4" "genome" "heat_ploidy"
"LOC109617426" 23.2797057526909 1.71075822631462 0.317908340406355 5.3876619365967 7.13801531613151e-08 2.59782576649594e-05 "uncharacterized protein LOC109617426 isoform X1" "genome" "heat_ploidy"
"LOC105339666" 32.7371515763683 1.7005374294644 0.325599831664393 5.34555141550974 9.0142204576736e-08 3.02482585141273e-05 "uncharacterized protein LOC105339666" "genome" "heat_ploidy"
