"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC109617183" 14.866509488013 1.88748171609337 0.178280867965411 1.04240070220571 0.297225941076314 0.714599475883484 "uncharacterized protein LOC109617183 isoform X1" "genome" "desiccation_ploidy"
"LOC105341294" 25.3220535667253 1.7822526544512 0.242210731328681 7.26003209812857 3.86998477811693e-13 3.66390808868221e-09 "uncharacterized protein LOC105341294" "genome" "desiccation_ploidy"
"LOC109620475" 23.959321316708 1.68243420123608 0.264376455480085 6.82309562507161 8.90993028743002e-12 4.21773824981219e-08 "uncharacterized protein LOC109620475" "genome" "desiccation_ploidy"
"LOC117680547" 26.5227673712614 1.64109145632981 0.264703628332243 6.45957265837922 1.04999063921099e-10 3.00533678091079e-07 "uncharacterized protein LOC117680547" "genome" "desiccation_ploidy"
"LOC117687700" 29.2624384397722 1.55388020017083 0.264821809097645 6.15594551197415 7.46308814680398e-10 1.21992525922614e-06 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "desiccation_ploidy"
"LOC105328530" 27.0858104123889 1.54927541848629 0.263850872303385 6.05094850283071 1.43995477183489e-09 1.94753882890669e-06 "uncharacterized protein LOC105328530" "genome" "desiccation_ploidy"
"LOC117690820" 5.49841670252354 1.54337433037213 0.263007495000033 5.46559928777839 4.61345468684664e-08 2.9118588165147e-05 "integrase/recombinase xerD homolog" "genome" "desiccation_ploidy"
"LOC117687720" 10.6391983684203 1.48148433273732 0.256999198664604 6.56173109670341 5.31866660690067e-11 2.01417904403329e-07 "uncharacterized protein LOC117687720" "genome" "desiccation_ploidy"
"LOC105324591" 19.135957742707 1.47679598376798 0.262312050653889 6.16531477349177 7.03430678770372e-10 1.21992525922614e-06 "multiple epidermal growth factor-like domains protein 11 isoform X1" "genome" "desiccation_ploidy"
"LOC105344148" 20.9076855688998 1.46653941409553 0.260708856782139 5.66600482041269 1.46165414412986e-08 1.13132364925368e-05 "uncharacterized protein LOC105344148" "genome" "desiccation_ploidy"
"LOC117682674" 91.1212680034659 1.45902496013225 0.26471996639331 5.8041815114774 6.46811788473833e-09 6.12369060737601e-06 "uncharacterized protein LOC117682674" "genome" "desiccation_ploidy"
"LOC117685599" 17.4545301048051 1.43725486125618 0.238362106423837 5.96325855543441 2.47256703514979e-09 3.12120378737076e-06 "uncharacterized protein LOC117685599" "genome" "desiccation_ploidy"
