"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105327693" 15.2615143255971 2.39857274913249 0.279647286843576 1.71003377604221 0.0872596274212466 0.423479937513529 "transcription factor 15" "genome" "triploid_heat"
"LOC105323258" 1.2857248633868 2.22682395621376 0.287613618708853 1.20256648724312 0.229144122785702 NA "GTPase IMAP family member 8" "genome" "triploid_heat"
"LOC117680333" 20.7763199683041 2.19973872020632 0.259323632135359 -0.786258679184176 0.431715955020358 0.776825534272849 "protein FAM124A-like" "genome" "triploid_heat"
"LOC105325538" 35.3647954457612 2.170745722282 0.280098901025029 3.45935265661139 0.000541475441643459 0.0301067918636863 "caveolin-1" "genome" "triploid_heat"
"LOC117680708" 56.1111601167643 2.14901402719868 0.189724947334346 11.243727977596 2.48655210844685e-29 5.93117274427827e-25 "serine/arginine-rich splicing factor 1-like" "genome" "triploid_heat"
"LOC105346580" 11.24133027698 2.0933814613953 0.282631247273853 1.03638855542853 0.300020907397237 0.683980901048793 "uncharacterized protein LOC105346580" "genome" "triploid_heat"
"LOC105327215" 27.6094008516242 2.09195679762169 0.25473087542182 1.95366635527758 0.0507406876799572 0.337048752027068 "uncharacterized protein LOC105327215" "genome" "triploid_heat"
"LOC105346541" 16.4750754227107 2.04035760036191 0.281112564630673 1.8649696313737 0.0621856610802387 0.367976823058034 "calcitonin gene-related peptide type 1 receptor-like" "genome" "triploid_heat"
"LOC105320657" 4.86050529945851 1.9152397735342 0.248895339736463 1.51610841133336 0.129491941770519 0.496906577711101 "receptor-type tyrosine-protein phosphatase alpha isoform X2" "genome" "triploid_heat"
"LOC117683177" 2.42562668796196 1.9074324459564 0.275064849883932 -1.23894033748736 0.215367593898632 NA "proprotein convertase subtilisin/kexin type 5-like" "genome" "triploid_heat"
"LOC105344998" 77.1792374535825 1.8927938557313 0.283760946878668 6.82264234037467 8.93809936101406e-12 1.2541204944604e-08 "uncharacterized protein LOC105344998 isoform X2" "genome" "triploid_heat"
"LOC105344624" 63.5830488564828 1.86341084078525 0.219581179642694 -2.84470930334474 0.00444519706006512 0.10192465718293 "dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A isoform X2" "genome" "triploid_heat"
"LOC105332313" 1626.55995409301 1.81377756067661 0.246553318980148 3.42270273388143 0.000620018426621592 0.0330118293084929 "LOW QUALITY PROTEIN: X-box-binding protein 1" "genome" "triploid_heat"
"LOC117692448" 8.99340972140805 1.80884610501351 0.266457750304498 1.19485293022019 0.232144495984834 0.625322026020086 "guanylate cyclase soluble subunit beta-2-like" "genome" "triploid_heat"
"LOC105337690" 24.5190877659949 1.80460493242887 0.287607376959249 2.91547815562803 0.00355143967573341 0.0914470945711354 "atrial natriuretic peptide receptor 1" "genome" "triploid_heat"
"LOC105332773" 582.653890928224 1.77806531394436 0.239762143427561 2.36617691060667 0.0179728538371272 0.208847657377388 "zinc finger homeobox protein 4" "genome" "triploid_heat"
"LOC117682258" 4.63407298611212 1.77675711348668 0.288944140792941 0.718290290035268 0.472578315961909 0.798944150271935 "uncharacterized protein LOC117682258" "genome" "triploid_heat"
"LOC105348616" 22.6504624696206 1.77293448250398 0.286190447701817 2.9003531778205 0.0037274241484787 0.094284462580766 "protein mesh" "genome" "triploid_heat"
"LOC117683218" 8.69135800202519 1.76710647684361 0.284352707963553 1.72463069849096 0.0845940474453648 0.417819196627326 "uncharacterized protein LOC117683218" "genome" "triploid_heat"
"LOC105317300" 8.33593055258427 1.76538633774409 0.289351131853274 2.14549089039228 0.0319136189987859 0.271910314769361 "high choriolytic enzyme 1" "genome" "triploid_heat"
"LOC117692755" 89.9205034407191 1.7570293254063 0.276836643258234 6.42372469735954 1.32979611497801e-10 1.26878506922282e-07 "uncharacterized protein LOC117692755" "genome" "triploid_heat"
"LOC117687101" 23.5286050360488 1.72690652192183 0.288255806264386 6.12705374514179 8.95212398004316e-10 6.88822623535386e-07 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
"LOC105347159" 69.2251595369311 1.72203493690679 0.270526035438654 1.5914640823314 0.111505172504876 0.467933300450175 "beta-lactamase domain-containing protein 2-like" "genome" "triploid_heat"
"LOC105333980" 9.65757604648518 1.70193691849404 0.279538280694374 2.2844588088158 0.0223445807560378 0.232948113974549 "uncharacterized protein LOC105333980 isoform X1" "genome" "triploid_heat"
"LOC105332601" 20.156910199069 1.69512462411338 0.232515626161094 0.55458760641735 0.579176768099236 0.858501286409974 "motor neuron and pancreas homeobox protein 1" "genome" "triploid_heat"
"LOC105324426" 3.09266282183254 1.6387310493947 0.288836835927308 2.5508463879907 0.0107461678292985 0.161823447747636 "prostaglandin E2 receptor EP4 subtype" "genome" "triploid_heat"
"LOC109620240" 249.028927208544 1.63400300705719 0.184788309739091 0.976173176924622 0.328978653103088 0.706157142641011 "serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B" "genome" "triploid_heat"
"LOC105324826" 5.28304680129231 1.63023073063927 0.287974565212847 1.74498276255095 0.0809878695131266 0.41014939522221 "tyrosinase-like protein 1" "genome" "triploid_heat"
"LOC105340370" 909.307403364934 1.59322246844244 0.213954215880732 7.44938029820884 9.37796832737052e-14 2.03356980466154e-10 "78 kDa glucose-regulated protein precursor" "genome" "triploid_heat"
"LOC105343216" 19.3089750249902 1.57604642545084 0.284513320504205 2.55520978032404 0.0106123817745841 0.160213381309592 "heat shock protein 27" "genome" "triploid_heat"
"LOCNA.14" 1588.90540351371 1.57443359864825 0.225721029453377 6.9809982680437 2.93089927456029e-12 4.66071602640577e-09 NA NA "triploid_heat"
"LOC105319646" 67.7561398920563 1.55135304083095 0.28910038130075 5.74478325838954 9.2038801937982e-09 5.22714653006353e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC117687165" 12.5762641235186 1.550884282367 0.289161072166223 1.98132736394618 0.0475545735990656 0.327603276892842 "uncharacterized protein LOC117687165" "genome" "triploid_heat"
"LOC105317147" 57.501950813069 1.54542062638333 0.284523244034383 2.43430844781433 0.0149202746764947 0.190215559518134 "uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02 isoform X2" "genome" "triploid_heat"
"LOC117681374" 12.2072126873969 1.53118688953189 0.288854500418903 5.52228365481508 3.34621696375123e-08 1.73515898339909e-05 "uncharacterized protein LOC117681374 isoform X1" "genome" "triploid_heat"
"LOC117680291" 1580.78113087045 1.51255830883831 0.231247986361617 6.54750025028196 5.85081230061266e-11 6.06780112202234e-08 "heat shock protein 83-like" "genome" "triploid_heat"
"LOC105341388" 85.0568490244158 1.51189352158273 0.215505224582155 7.00464323580003 2.4761598371538e-12 4.21884575683069e-09 "protein disulfide-isomerase A6 isoform X1" "genome" "triploid_heat"
"LOC117692065" 7.25482907222377 1.50404785648621 0.269266756054235 2.17744156905529 0.0294476369850505 0.262486728327507 "uncharacterized protein LOC117692065" "genome" "triploid_heat"
"LOC117682362" 8.22640870061677 -1.52897338972253 0.264049479325368 0.467296068283054 0.640288069031346 0.884403455616291 "uncharacterized protein LOC117682362" "genome" "triploid_heat"
"LOC117686834" 42.7814300875325 -1.53750556149499 0.28627821331164 -5.45259286575089 4.96406333673462e-08 2.32172162296335e-05 "perlucin-like protein isoform X1" "genome" "triploid_heat"
