"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC117688394" 3.95235279933546 5.58668874809582 1.14617528761932 4.87420101309262 1.09249706270923e-06 0.000355615077225606 "uncharacterized protein LOC117688394" "genome" "triploid_heat"
"LOC117687184" 5.7362008631833 4.4473759788796 0.910546794287929 4.88429151228583 1.03801409022849e-06 0.000342446459253354 "uncharacterized protein LOC117687184" "genome" "triploid_heat"
"LOC117691401" 5.84388530565059 4.4005241226099 0.943700173837406 4.66305320758379 3.11552159013549e-06 0.000792283631041435 "deleted in malignant brain tumors 1 protein-like" "genome" "triploid_heat"
"LOC105329158" 3.55424454462521 4.22048301528811 1.25652215056678 3.35886081545349 0.000782644755712847 0.0396610714511346 "uncharacterized protein LOC105329158" "genome" "triploid_heat"
"LOC105327005" 70.9610954689434 4.17869831063114 0.712784386484496 5.86249978235463 4.55950208886377e-09 3.2738566028068e-06 "transient receptor potential cation channel subfamily M member 2-like" "genome" "triploid_heat"
"LOC105348135" 124.253280276255 4.1151139211803 0.704832735222395 5.8384262187849 5.26962092353625e-09 3.47695285422407e-06 "uncharacterized protein LOC105348135" "genome" "triploid_heat"
"LOC117683105" 2.4497536283036 3.86634172702204 1.10995509025928 3.48333167796804 0.000495214419005218 0.0291317340028299 "uncharacterized protein LOC117683105" "genome" "triploid_heat"
"LOC117687006" 11.2568517621291 3.78201213042861 0.803212561853783 4.70860679979889 2.49415672765651e-06 0.00068415559766605 "cerebellin-3-like" "genome" "triploid_heat"
"LOC117681374" 12.2072126873969 3.61537575910963 0.654688528351356 5.52228365481508 3.34621696375123e-08 1.77589553774041e-05 "uncharacterized protein LOC117681374 isoform X1" "genome" "triploid_heat"
"LOC105333918" 8.79253853228596 3.59987202389524 0.979572002925063 3.67494376436423 0.000237901809351623 0.0180369468065254 "phospholipid scramblase 1" "genome" "triploid_heat"
"LOC105319646" 67.7561398920563 3.52631221515405 0.613828591357961 5.74478325838954 9.2038801937982e-09 5.34986493264751e-06 "C-type lectin domain family 4 member M isoform X7" "genome" "triploid_heat"
"LOC117688712" 22.7463839846795 3.49035277937569 0.760518288654242 4.58943963800261 4.44437491832923e-06 0.00104327427770357 "multiple epidermal growth factor-like domains protein 6" "genome" "triploid_heat"
"LOC105338176" 24.7031378565459 3.45086843459243 0.846051546952743 4.07879218118749 4.52702815609318e-05 0.00555368534546245 "transmembrane protease serine 2" "genome" "triploid_heat"
"LOC117687101" 23.5286050360488 3.3354947509845 0.544388035379851 6.12705374514179 8.95212398004316e-10 7.04994202338044e-07 "uncharacterized protein LOC117687101" "genome" "triploid_heat"
