"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117686832" 97.2135898604519 6.26339081484281 0.940591375434747 1.36077308632844e-12 3.03208452894282e-08 "perlucin-like protein isoform X2" "genome" "desiccation_ploidy"
"LOC117687720" 8.54911307020442 5.79511809653274 1.09805050750215 5.29412347023044e-10 1.22823664509346e-06 "uncharacterized protein LOC117687720" "genome" "desiccation_ploidy"
"LOC105330893" 109.464805209261 5.63222085547642 0.865023439924747 3.56436269076351e-12 3.03208452894282e-08 "uncharacterized protein LOC105330893 isoform X2" "genome" "desiccation_ploidy"
"LOC117690390" 3.194450841167 4.75360041748778 1.20910198063561 5.06514872306061e-07 0.000269297073776056 "tripartite motif-containing protein 75-like" "genome" "desiccation_ploidy"
"LOC117688097" 14.7597683508594 4.20632196784808 0.879871681228543 6.95999315090799e-08 5.92063417370573e-05 "uncharacterized protein LOC117688097" "genome" "desiccation_ploidy"
"LOC109620475" 19.4174863688843 3.99847966392178 0.637928086481181 2.23378224103359e-11 1.14012245582354e-07 "uncharacterized protein LOC109620475" "genome" "desiccation_ploidy"
"LOC105320412" 27.3821509461445 3.92498868505454 0.853623077939593 6.87595602734973e-05 0.00831632217146755 "histone H2A" "genome" "desiccation_ploidy"
"LOC109618002" 2.68983891518875 3.87543692402715 1.16566340616082 2.32035718508277e-05 0.00391117671825065 "neuronal acetylcholine receptor subunit alpha-3-like" "genome" "desiccation_ploidy"
"LOC105324591" 15.8178526873439 3.82620774295905 0.639089111827006 1.1868382641707e-10 3.36534583351513e-07 "multiple epidermal growth factor-like domains protein 11 isoform X1" "genome" "desiccation_ploidy"
"LOC105317319" 2.62178910301609 3.8063215952307 1.26271221838395 9.5973687019408e-05 0.0106028073278584 "uncharacterized protein LOC105317319" "genome" "desiccation_ploidy"
"LOC117692625" 10.4075624505043 3.78356938114831 1.13938874349 1.84708647552259e-05 0.00327344769828725 "zinc finger protein 182-like" "genome" "desiccation_ploidy"
