"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature" "treatment"
"LOC105349099" 8.47500955867744 6.43110742750026 1.2511399640823 5.14019822891471 2.74448772659416e-07 5.19686834864462e-05 "perlucin-like protein isoform X2" "genome" "heat_ploidy"
"LOC117690538" 5.64929772597287 6.0939719244268 1.10382155548832 5.52079445642902 3.37470355015407e-08 1.23035647193453e-05 "complement C1q-like protein 4" "genome" "heat_ploidy"
"LOC117689258" 22.5466317446131 6.03880034886526 1.02535656897638 5.88946375492952 3.87450768726651e-09 2.828288893373e-06 "uncharacterized protein LOC117689258" "genome" "heat_ploidy"
"LOC117690809" 50.3803460046139 5.79525624571422 0.714437917686594 8.11163027919866 4.99450723930519e-16 1.22000828334508e-11 "uncharacterized protein LOC117690809 isoform X1" "genome" "heat_ploidy"
"LOC105344934" 12.8698074188196 5.42135015254111 1.3922451742515 3.89396225090581 9.86200032687408e-05 0.00258475409854671 "uncharacterized protein LOC105344934" "genome" "heat_ploidy"
"LOC117689920" 10.4322900966904 5.00813961209363 0.829822874290621 6.03519108385011 1.58774693069823e-09 1.49168824139098e-06 "P-selectin-like" "genome" "heat_ploidy"
"LOC117683057" 12.3434756238749 4.91575821701345 0.936833147957609 5.2472078168138 1.54421677670348e-07 3.7720583204536e-05 "fibroleukin-like" "genome" "heat_ploidy"
"LOC109618002" 2.22436435524272 4.55183801412349 0.908947941477038 5.00780936554713 5.50530204025283e-07 8.40487580857849e-05 "neuronal acetylcholine receptor subunit alpha-3-like" "genome" "heat_ploidy"
"LOC117680321" 77.7391674375743 4.55183259357035 1.12181076742209 4.05757613116018 4.95846560555262e-05 0.00166832561083793 "uncharacterized protein LOC117680321" "genome" "heat_ploidy"
"LOC105329359" 19.0189693824337 4.42512412771238 0.719956304262604 6.14637874758899 7.92718688310755e-10 9.22082828541276e-07 "uncharacterized protein LOC105329359 isoform X1" "genome" "heat_ploidy"
"LOC105330135" 30.700047768207 4.38328583100045 0.678788178732179 6.45751645113713 1.06435185188059e-10 1.62493266786796e-07 "potassium voltage-gated channel protein Shaw" "genome" "heat_ploidy"
"LOC109618647" 5.522405119389 4.3391220073904 0.804576074978985 5.39305373640862 6.92702255639469e-08 2.19748545435134e-05 "IgGFc-binding protein-like" "genome" "heat_ploidy"
"LOC105329018" 38.9894832833487 4.33867893886053 0.780548737893244 5.55849843607579 2.72105396228066e-08 1.07205137317145e-05 "perlucin-like" "genome" "heat_ploidy"
"LOC109619490" 11.6129590438945 4.33836272512498 0.878116377267487 4.940532755607 7.79094027239013e-07 0.000106676548477481 "multiple epidermal growth factor-like domains protein 10" "genome" "heat_ploidy"
"LOC117682517" 7.98047249506902 4.27321544649024 0.946846195627213 4.51310409887591 6.3885645243717e-06 0.000427506610016128 "uncharacterized protein LOC117682517" "genome" "heat_ploidy"
"LOC117687252" 4.46555257011088 4.25922691142655 1.29054109026244 3.30034196010017 0.00096567084957074 0.0120842427471642 "multiple epidermal growth factor-like domains protein 10" "genome" "heat_ploidy"
"LOC117686738" 213.969038936084 4.24558267598318 0.721540125804491 5.88405623491765 4.00331717172935e-09 2.828288893373e-06 "uncharacterized protein LOC117686738 isoform X1" "genome" "heat_ploidy"
"LOC105337786" 22.0124743801078 4.20416774097153 0.625508141501948 6.72120386934793 1.80229215207519e-11 3.38650695374927e-08 "neuropeptide SIFamide receptor" "genome" "heat_ploidy"
"LOC117692625" 28.8384671072503 4.1423915598259 1.06365298627075 3.89449530372632 9.84033982015237e-05 0.0025846234493211 "zinc finger protein 182-like" "genome" "heat_ploidy"
"LOC109619662" 21.1669757442793 4.14093219660818 0.838266360591689 4.93987638211476 7.81721135524996e-07 0.000106676548477481 "uncharacterized protein LOC109619662" "genome" "heat_ploidy"
"LOC105328254" 128.222593693888 4.13648081052197 0.542383150427966 7.6264920974372 2.41227708395341e-14 1.964156410991e-10 "uncharacterized protein LOC105328254 isoform X1" "genome" "heat_ploidy"
"LOC105347708" 6.13078010534539 4.11578232083821 0.916528693779605 4.49062025965105 7.10160646430718e-06 0.0004601351222908 "uncharacterized protein LOC105347708" "genome" "heat_ploidy"
"LOC117686803" 3.86510931263658 4.09555515406698 1.52095877782968 2.69274566396276 0.00708663059671052 0.0452444133784234 "C1q-related factor-like" "genome" "heat_ploidy"
"LOC105323104" 8.53787117263598 4.08482040002202 0.736641574323613 5.54519394832244 2.93628513412635e-08 1.12069745267663e-05 "C-type lectin domain family 4 member G" "genome" "heat_ploidy"
"LOC117688512" 2.60827991414807 4.06346758638531 1.4262042682186 2.84914838423585 0.00438364303856245 0.0330083996618264 "uncharacterized protein LOC117688512" "genome" "heat_ploidy"
"LOC117688340" 13.6248846306029 4.02184064301649 0.593920188363957 6.77168535741352 1.2729073922264e-11 2.9790854594493e-08 "uncharacterized protein LOC117688340" "genome" "heat_ploidy"
"LOC105330461" 8.44457150187742 4.01947661220866 0.661082743546219 6.08014148221015 1.20076548244079e-09 1.22212910164922e-06 "uncharacterized protein LOC105330461" "genome" "heat_ploidy"
"LOC117692369" 4.8918206330787 4.00548278688011 1.00040090087159 4.00387762884895 6.23126059822757e-05 0.00194096596761539 "uncharacterized protein LOC117692369" "genome" "heat_ploidy"
"LOC105327359" 43.1780783147276 3.97404479290208 0.586855616123041 6.77175898759546 1.27225958762359e-11 2.9790854594493e-08 "uncharacterized protein LOC105327359 isoform X1" "genome" "heat_ploidy"
"LOC117687662" 9.56296739345083 3.95609841859328 0.944530074660426 4.18843033665769 2.80890504934089e-05 0.00113992755251735 "uncharacterized protein LOC117687662" "genome" "heat_ploidy"
"LOC117682309" 19.0493120814565 3.94110107056105 0.872677778847213 4.51610109262453 6.29886029998778e-06 0.000427395168188338 "uncharacterized protein LOC117682309" "genome" "heat_ploidy"
"LOC105319776" 13.9054829348369 3.9391922179274 0.770014497269311 5.11573773207763 3.12517051946076e-07 5.61312796168148e-05 "integumentary mucin C.1" "genome" "heat_ploidy"
"LOC117681619" 94.5588931653737 3.92502804533561 1.02598652170715 3.82561365309626 0.00013044673445706 0.00310567483682514 "uncharacterized protein LOC117681619" "genome" "heat_ploidy"
"LOC105318679" 3.34573169851338 3.90388681303984 1.37622472159556 2.83666377429535 0.00455875912635525 0.0339892573934877 "F-box only protein 39" "genome" "heat_ploidy"
"LOC117683105" 2.46963529477356 3.88380030161865 1.12290148659941 3.45871863913932 0.000542751558213915 0.0081787737893222 "uncharacterized protein LOC117683105" "genome" "heat_ploidy"
"LOC109620163" 20.4072434711408 3.86392016777043 0.702527496575981 5.5000269549628 3.79733193925035e-08 1.34444759121484e-05 "cystatin-A" "genome" "heat_ploidy"
"LOC105328647" 12.3331356439756 3.81098535921054 0.641526614728491 5.94049455114725 2.84163503923274e-09 2.31375397011127e-06 "uncharacterized protein LOC105328647" "genome" "heat_ploidy"
"LOC117688394" 4.35910671244094 3.80839902319705 1.22840011301015 3.10029198374517 0.00193329957346196 0.0191814413813791 "uncharacterized protein LOC117688394" "genome" "heat_ploidy"
"LOC117689339" 24.0039823492514 3.79690319995147 0.677265475737041 5.60622582425222 2.06786126329037e-08 8.56129611498203e-06 "uncharacterized protein LOC117689339" "genome" "heat_ploidy"
"LOC105331377" 35.8006432557182 3.78831784735371 0.549160147435948 6.89838449683854 5.25972288876466e-12 1.76772987039717e-08 "atrial natriuretic peptide receptor 1" "genome" "heat_ploidy"
"LOC105344805" 45.2156412194112 3.7864268090521 0.607004612620216 6.23788803302084 4.43517912351417e-10 6.01878446944892e-07 "QRFP-like peptide receptor" "genome" "heat_ploidy"
"LOC117692398" 1792.63034258287 3.7849059783843 0.748244149173547 5.05838366068724 4.22825083180472e-07 6.62073609413423e-05 "histone H4" "genome" "heat_ploidy"
"LOC117681665" 5.36169492424763 3.76381080717677 0.843849670357482 4.46028592460349 8.1850380995363e-06 0.000504888701154983 "uncharacterized protein LOC117681665" "genome" "heat_ploidy"
"LOC117691269" 27.2576414359724 3.74929445513887 0.76129257862032 4.92490608792438 8.44008789466486e-07 0.000114536681668321 "multiple epidermal growth factor-like domains protein 10" "genome" "heat_ploidy"
"LOC117692019" 2.63705420364902 3.74581267183957 0.880439529011839 4.25448034579238 2.0953506248465e-05 0.0009339987173928 "uncharacterized protein LOC117692019" "genome" "heat_ploidy"
"LOC117684653" 2.62249973284087 3.72957121906244 0.90024632867845 4.14283413356142 3.43040050069454e-05 0.00131079855590147 "uncharacterized protein LOC117684653" "genome" "heat_ploidy"
"LOC117684712" 14.700286694479 3.72580451036 0.709021500754019 5.25485405787799 1.48141896411624e-07 3.7694396912987e-05 "uncharacterized protein LOC117684712 isoform X3" "genome" "heat_ploidy"
"LOC105321245" 3.40482970584474 3.71943113744478 0.683738972091006 5.43984077150091 5.33282121661288e-08 1.78444964189319e-05 "serine protease inhibitor Cvsi-2-like isoform X2" "genome" "heat_ploidy"
"LOC117689418" 11.2254321110357 3.7074523144702 0.765838873152048 4.84103438000088 1.2916502128902e-06 0.000152420964977144 "translation initiation factor IF-2-like" "genome" "heat_ploidy"
"LOC105332591" 54.4560426210311 3.69144236667866 0.706371194996686 5.22592426308661 1.73287284964157e-07 4.10960049497035e-05 "choline transporter-like protein 1" "genome" "heat_ploidy"
"LOC105346898" 5.40018161494821 3.66660993637923 0.773602258273401 4.73965774681516 2.14079514383596e-06 0.000223475226403765 "uncharacterized protein LOC105346898" "genome" "heat_ploidy"
"LOC117691851" 3.4149773963942 3.66132929208079 1.01774294256596 3.59749907265362 0.000321291641095496 0.00576225471148288 "uncharacterized protein LOC117691851" "genome" "heat_ploidy"
"LOC105345161" 53.4371203479847 3.66087022310373 0.645439197058317 5.67190564159828 1.41217756618583e-08 6.63370411715793e-06 "uncharacterized protein LOC105345161" "genome" "heat_ploidy"
"LOC105319461" 7.18735715170263 3.6572863610271 1.11638827591221 3.27599853916299 0.00105289105471903 0.0128210218313169 "uromodulin-like" "genome" "heat_ploidy"
"LOC105322866" 9.46865930911877 3.64732930307046 0.769263719532921 4.74132499747296 2.12325015408881e-06 0.000222594985038315 "uncharacterized protein LOC105322866" "genome" "heat_ploidy"
"LOC105328595" 2.65741724546208 3.64490132366646 1.25462853193686 2.90516374439498 0.00367061015763455 0.0294359797506694 "zinc finger protein 260" "genome" "heat_ploidy"
"LOC117692824" 3.72374942401967 3.62940055963374 1.34534601896189 2.69774504735539 0.00698108835482189 0.0447812618811015 "uncharacterized protein LOC117692824" "genome" "heat_ploidy"
"LOC117692593" 2.81821641049454 3.61685958317081 0.880291293108682 4.10870766470737 3.97879337944336e-05 0.00143291822957587 "uncharacterized protein LOC117692593" "genome" "heat_ploidy"
"LOC117689162" 9.5005582472328 3.61611434630179 0.834373176254392 4.33392928873264 1.46471238997657e-05 0.000740756305382147 "ectin-like" "genome" "heat_ploidy"
"LOC109620475" 29.1009352757546 3.611506098221 0.534921116891638 6.75147415979206 1.46350454470019e-11 2.9790854594493e-08 "uncharacterized protein LOC109620475" "genome" "heat_ploidy"
"LOC105332241" 60.5663610839706 3.59914390686086 0.58297614813049 6.17374127295384 6.66926470136958e-10 8.14550644301773e-07 "uncharacterized protein LOC105332241 isoform X1" "genome" "heat_ploidy"
"LOC105331971" 13.1079895532309 3.58220664439318 1.29985494769531 2.75585106687831 0.00585396453629482 0.0401335148155708 "uncharacterized protein LOC105331971" "genome" "heat_ploidy"
"LOC105333169" 68.6832847492201 3.56962125259189 0.780365688889439 4.57429292883432 4.77830922648611e-06 0.000368201133991723 "uncharacterized protein LOC105333169" "genome" "heat_ploidy"
"LOC105346227" 2.78129799722691 3.56921170986638 0.826127565949411 4.32041231521494 1.55737931929461e-05 0.000763897683381717 "uncharacterized protein LOC105346227" "genome" "heat_ploidy"
"LOC117687661" 9.5569441976017 3.55336699861099 1.03009659528871 3.44954736756028 0.000561527207455044 0.00836367383933192 "uncharacterized protein LOC117687661 isoform X1" "genome" "heat_ploidy"
"LOC117681374" 12.3414850114245 3.55025275004769 0.606216187630424 5.85641364003312 4.72969352367642e-09 3.1224925325093e-06 "uncharacterized protein LOC117681374 isoform X1" "genome" "heat_ploidy"
"LOC117691673" 2.28002665260652 3.48179476848446 1.28249399971289 2.71486242373371 0.00663033078971122 0.043420667614015 "toll-like receptor 4" "genome" "heat_ploidy"
"LOC105323935" 17.4701123411871 3.47861045374049 0.843553984937447 4.12375558156891 3.72744430419872e-05 0.00137330742109596 "uncharacterized protein LOC105323935" "genome" "heat_ploidy"
"LOC109620497" 9.48741292991847 3.47442029407213 0.885582389147916 3.92331683268355 8.73381720520253e-05 0.00238636412607922 "uncharacterized protein LOC109620497" "genome" "heat_ploidy"
"LOC117687453" 8.18428005184252 3.46760961066567 0.763430280836937 4.5421431369793 5.56852095948568e-06 0.0004048281591588 "alpha-mannosidase 2x-like" "genome" "heat_ploidy"
"LOC105320454" 7.33501623430982 3.46469165528637 0.779701565915867 4.44361253939078 8.84608510955681e-06 0.000525303565142413 "uncharacterized protein LOC105320454" "genome" "heat_ploidy"
"LOC105318899" 48.416748947781 3.44099421418855 0.578508193215478 5.94804750311786 2.71359851759492e-09 2.285692103079e-06 "uncharacterized protein LOC105318899 isoform X1" "genome" "heat_ploidy"
"LOC105344865" 75.3532166224574 3.43729650617954 0.728893699707549 4.71577200839939 2.40795956597065e-06 0.000236517317419559 "uncharacterized protein PB18E9.04c isoform X2" "genome" "heat_ploidy"
"LOC105348672" 15.7050055199946 3.43644878105771 0.613655101978883 5.59996775057525 2.14391685958187e-08 8.7282428548344e-06 "uncharacterized protein LOC105348672" "genome" "heat_ploidy"
"LOC117682830" 4.81394966354843 3.43490056930595 1.25677713981517 2.73310236197574 0.00627408301655673 0.0418962853253804 "multiple epidermal growth factor-like domains protein 10" "genome" "heat_ploidy"
"LOC105329898" 8.45431226841807 3.43360257707635 0.8667332379569 3.96154482914511 7.4466396998508e-05 0.00216289022530625 "sodium-coupled monocarboxylate transporter 1" "genome" "heat_ploidy"
"LOC109617461" 59.9140658208488 3.42210015422098 0.605904149859733 5.64792328128665 1.6239761429317e-08 7.20044119038976e-06 "uncharacterized protein LOC109617461" "genome" "heat_ploidy"
"LOC105336195" 7.89648813564466 3.41938028621225 0.682569702611099 5.00956938629384 5.45519565892125e-07 8.38075876480939e-05 "A disintegrin and metalloproteinase with thrombospondin motifs 7-like isoform X3" "genome" "heat_ploidy"
"LOC109618476" 11.8392728265365 3.40853103580454 0.827999141959214 4.11658764251768 3.84523148334441e-05 0.00139630877163735 "peptidase inhibitor 16-like" "genome" "heat_ploidy"
"LOC105334299" 79.228802095655 3.40527197403544 0.598968465439984 5.68522747108904 1.30638657466609e-08 6.51247037946298e-06 "uncharacterized protein LOC105334299" "genome" "heat_ploidy"
"LOC105318064" 133.379124569827 3.39643527669679 0.670159583720567 5.06809923964765 4.01807911920144e-07 6.53899199272654e-05 "LOW QUALITY PROTEIN: alkaline phosphatase, tissue-nonspecific isozyme" "genome" "heat_ploidy"
"LOC109620331" 5.154324038461 3.39197159181923 0.999462676423268 3.39379515797221 0.000689312320274436 0.00947542602551697 "60 kDa SS-A/Ro ribonucleoprotein" "genome" "heat_ploidy"
"LOC105332568" 7.40750991530632 3.37861902702161 0.697027693162927 4.84718047813901 1.25228495675375e-06 0.000149217388481093 "beta-1,3-galactosyltransferase brn" "genome" "heat_ploidy"
"LOC117682927" 6.94562632946768 3.37771605814233 0.937952468791819 3.60115908910947 0.00031680163829056 0.0057099927970504 "host cell factor 1-like" "genome" "heat_ploidy"
"LOC105347441" 41.779196272635 3.37022284575217 0.652382379914183 5.16602371479669 2.39126464557028e-07 4.8956621869678e-05 "uncharacterized protein LOC105347441" "genome" "heat_ploidy"
"LOC117686108" 4.10768701189516 3.3631496024891 1.05848341041542 3.1773285905059 0.00148638524358876 0.016063313597714 "multiple epidermal growth factor-like domains protein 10" "genome" "heat_ploidy"
"LOC109620151" 3.99567770425487 3.35567543258991 1.01751778527575 3.29790346778116 0.000974096165551831 0.0121523222859727 "uncharacterized protein LOC109620151" "genome" "heat_ploidy"
"LOC105320024" 69.9926348694824 3.34602957285345 0.709578447970914 4.71551747720304 2.41097195879437e-06 0.000236517317419559 "kunitz-type serine protease inhibitor BmKTT-3-like" "genome" "heat_ploidy"
"LOC105322681" 18.4184460956441 3.34259246894749 0.590582583375603 5.65982228910676 1.5152982549091e-08 6.8544797171601e-06 "barrier-to-autointegration factor" "genome" "heat_ploidy"
"LOC109619544" 2.93265199862889 3.33631393408231 1.04837578101625 3.1823645628748 0.00146077818452281 0.015852170200315 "uncharacterized protein LOC109619544" "genome" "heat_ploidy"
"LOC105324290" 21.9650163115611 3.3294164281759 0.790962870878316 4.20932075418254 2.56139550802667e-05 0.0010745785010019 "FMRFamide receptor" "genome" "heat_ploidy"
"LOC105340578" 12.5634235511294 3.32593819267447 0.803445689173226 4.13959305214144 3.47922456028671e-05 0.00131940560395488 "metabotropic glutamate receptor 3" "genome" "heat_ploidy"
"LOC109620046" 21.2428030660047 3.32003507004096 0.788788753959103 4.20902941805011 2.56469998806283e-05 0.0010745785010019 "uncharacterized protein LOC109620046" "genome" "heat_ploidy"
"LOC105342723" 52.9756476997453 3.3199115309995 0.625840925775423 5.30472104694351 1.12845425983423e-07 3.20520374476405e-05 "meiosis 1 arrest protein isoform X1" "genome" "heat_ploidy"
"LOC105324285" 6.39294073800447 3.31819220343004 0.701231435097707 4.73195016274149 2.22373017003203e-06 0.000228882683327844 "patched domain-containing protein 3-like" "genome" "heat_ploidy"
"LOC105317566" 384.674480963945 3.31322706976997 0.460967378763605 7.18755214014626 6.59632156359101e-13 2.68547244723063e-09 "uncharacterized protein LOC105317566" "genome" "heat_ploidy"
"LOC117683085" 2.90550011888569 3.30597558221959 1.05759967284054 3.12592341612615 0.00177247704100147 0.0181156053056664 "uncharacterized protein LOC117683085" "genome" "heat_ploidy"
"LOC105322531" 14.4732328516341 3.27737991590732 0.803942723514135 4.07663359596251 4.56924076493829e-05 0.00157645260120265 "uncharacterized protein LOC105322531" "genome" "heat_ploidy"
"LOC117692806" 35.6224739188791 3.27015735373653 0.645733709714867 5.0642506416159 4.1000992070405e-07 6.54595577322733e-05 "atrial natriuretic peptide receptor 2-like" "genome" "heat_ploidy"
"LOC105318297" 9.26951233228023 3.26813998430766 0.618288327429569 5.28578632220733 1.25165929532589e-07 3.43531254010399e-05 "uncharacterized protein LOC105318297 isoform X2" "genome" "heat_ploidy"
"LOC105348233" 7.05830957609792 3.25185215827749 0.882635464646897 3.68425277311784 0.000229374532156651 0.00453311625970106 "uncharacterized protein LOC105348233" "genome" "heat_ploidy"
"LOC105343485" 12.3708400359344 3.24888886568486 0.74375943605665 4.36819851713102 1.25275598264217e-05 0.000660930245961131 "uncharacterized protein LOC105343485" "genome" "heat_ploidy"
"LOC105329989" 8.37249287564598 3.24849373022418 0.711111306001089 4.56819305615035 4.91946819655116e-06 0.00037295958108931 "uncharacterized protein LOC105329989" "genome" "heat_ploidy"
