"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature"
"LOC105339624" 301.838133563139 3.966134566049 0.366662962563102 10.8168399074844 2.86485527517105e-27 1.41867633226471e-23 "uncharacterized protein LOC105339624" "genome"
"LOC105343216" 108.115710628623 3.68488019518267 0.827984134637572 4.45042367483965 8.57010485687093e-06 0.00041043674324202 "heat shock protein 27" "genome"
"LOC105347073" 52.9342667967339 3.52579220025582 0.6316024803343 5.58229631775616 2.37363515491485e-08 3.41693060672626e-06 "uncharacterized protein LOC105347073" "genome"
"LOC117692755" 195.380439361693 3.38906587111231 0.369772285068889 9.16527822111093 4.94193267125542e-20 7.64764080876777e-17 "uncharacterized protein LOC117692755" "genome"
"LOC105322807" 47.7574285081808 3.1928617423954 0.36640586370311 8.7140028549939 2.93328986043403e-18 2.59386631944095e-15 "uncharacterized protein LOC105322807" "genome"
"LOC105328062" 35.5706000783453 2.98854932180159 0.501439167198575 5.95994393197868 2.52324492059773e-09 4.62781809140739e-07 "baculoviral IAP repeat-containing protein 2" "genome"
"LOC105327445" 186.173608085398 2.89343657823365 0.963703355622191 3.00241413641812 0.00267847521106864 0.0260893179488826 "sperm-specific protein PHI-2B/PHI-3" "genome"
"LOC105337716" 71.5748058108792 2.86720316249764 0.307747752303981 9.31673144980612 1.1997941558765e-20 1.9804602199668e-17 "transcription factor jun-B isoform X1" "genome"
"LOC105348733" 98.3459706944041 2.84993712035479 0.638090501029322 4.4663525248495 7.9564464261103e-06 0.00039087621728272 "G2/mitotic-specific cyclin-A" "genome"
"LOC105333327" 19.6058921075041 2.83659971009861 0.406802094068788 6.97292307846123 3.10422376942114e-12 1.30272170391301e-09 "uncharacterized protein LOC105333327" "genome"
"LOC105343637" 194.568115914815 2.82847964365911 0.637148386225782 4.43927930260315 9.02606186579012e-06 0.000427125987035672 "complement C1q tumor necrosis factor-related protein 2" "genome"
"LOC105343643" 270.338454652147 2.77677459148706 0.577597579847416 4.80745537787849 1.5286352402959e-06 0.000102850566711214 "complement C1q tumor necrosis factor-related protein 7" "genome"
"LOC105321541" 679.280510943952 2.74274958352449 0.312832043943576 8.76748286060868 1.82704834050267e-18 1.7855700050579e-15 "uncharacterized protein LOC105321541" "genome"
"LOC117689114" 681.68524325729 2.73642867609214 0.312444136761714 8.7581373888257 1.98503133267276e-18 1.8203472517399e-15 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome"
"LOC105330352" 478.694139374594 2.71528008069169 0.396016995404153 6.85647361654422 7.05811086395647e-12 2.6885973075625e-09 "uncharacterized protein LOC105330352" "genome"
"LOC105319208" 408.643516657161 2.70947978369164 0.311887354133 8.68736660139231 3.70937594496213e-18 3.1670395999056e-15 "spliceosome RNA helicase DDX39B" "genome"
"LOC105318831" 55.5827151547282 2.70541930254339 0.449173158609199 6.02310990915028 1.71097169416979e-09 3.38909273181153e-07 "epithelial membrane protein 3" "genome"
"LOC105330030" 516.388786648019 2.64793494320132 0.391195151908025 6.76883374010698 1.29824624732545e-11 4.59208244053974e-09 "uncharacterized protein LOC105330030" "genome"
"LOC105336299" 180.873103289275 2.54205362191436 0.706056955777227 3.60035206949568 0.000317786589250094 0.00621516267759267 "ribonucleoside-diphosphate reductase small chain" "genome"
"LOC117689430" 34.3397065754083 2.53880160478097 0.674913987314365 3.76166689756044 0.000168784737180778 0.00400841587432134 "putative nuclease HARBI1" "genome"
"LOC105333443" 20.0207660113834 2.52435732586344 0.499227463699096 5.05652735360122 4.26959654729091e-07 3.63282510346814e-05 "uncharacterized protein LOC105333443" "genome"
"LOC105327000" 14.5907148894845 2.50918195822703 0.537305505140824 4.66993532398183 3.01294578776436e-06 0.000181069266274383 "glutathione-specific gamma-glutamylcyclotransferase 1-like" "genome"
"LOC105337016" 225.348720451474 2.41818314953427 0.237244235231728 10.1928004580272 2.13523070466422e-24 8.81138537458103e-21 "cyclic AMP-dependent transcription factor ATF-3" "genome"
"LOC105327678" 313.128135117378 2.41211229544356 0.217874855949527 11.0710907182532 1.73278604430292e-28 1.07259456142351e-24 "uncharacterized protein LOC105327678" "genome"
"LOC105342525" 245.742282655012 2.33204555598932 0.263758639500631 8.84158926662851 9.43665673530847e-19 1.06205282166472e-15 "uncharacterized protein LOC105342525" "genome"
"LOC105321376" 65.7467721482117 2.2967059338582 0.540406702913445 4.2499582656473 2.13810349159398e-05 0.000841644554083737 "uncharacterized protein LOC105321376" "genome"
"LOC105347604" 55.4021301919185 2.29273915022928 0.297343532820259 7.71074160746996 1.25088699142674e-14 7.74299047693149e-12 "uncharacterized protein LOC105347604" "genome"
"LOC105327001" 13.2284788004941 2.24371861151563 0.563587050576838 3.98113939846411 6.85857100519966e-05 0.00206090070496048 "glutathione-specific gamma-glutamylcyclotransferase 2" "genome"
"LOC105323139" 3025.86047278123 2.23163872691581 0.226784208461375 9.84036208718602 7.54388381107285e-23 2.33483203952705e-19 "uncharacterized protein LOC105323139" "genome"
"LOC117693157" 97.9170747803681 2.21242673440651 0.469792913004928 4.7093659209442 2.48488611432847e-06 0.000154976776299176 "uncharacterized protein LOC117693157" "genome"
"LOC105344998" 160.548036307774 2.20159507390115 0.4637897326454 4.74696811708945 2.06488485616785e-06 0.000132796231269392 "uncharacterized protein LOC105344998 isoform X2" "genome"
"LOC105323849" 103.442378731326 2.19987987926035 0.51676252595189 4.25704219788018 2.07149268048125e-05 0.000825307117320163 "uncharacterized protein LOC105323849" "genome"
"LOC117690806" 522.75450725771 2.18654886052034 0.7151917243406 3.05729049442836 0.00223347710115544 0.0230708773569498 "uncharacterized protein LOC117690806" "genome"
"LOC105348135" 547.942981849362 2.18305238590989 0.757091312594658 2.88347303633463 0.00393316317496274 0.0330567278384512 "uncharacterized protein LOC105348135" "genome"
"LOC117693159" 152.983903979674 2.16939371270819 0.463264247346602 4.68284294575641 2.82923285882774e-06 0.000171650598563371 "uncharacterized protein LOC117693159 isoform X2" "genome"
"LOC105328578" 9.28462747257211 2.14787418634497 0.426909377666692 5.03121809617853 4.87373337837262e-07 4.0224546149502e-05 "uncharacterized protein LOC105328578" "genome"
"LOC105332206" 79.8960148506915 2.13931673105766 0.358761698505094 5.96305776221895 2.47560858513638e-09 4.57433347522215e-07 "uncharacterized protein LOC105332206" "genome"
"LOC117681741" 222.921481442008 2.11446324693638 0.454427464595916 4.65302696617731 3.27097451729822e-06 0.000194685887135346 "uncharacterized protein LOC117681741" "genome"
"LOC105318474" 38.205334312279 2.07151586588863 0.337200832000793 6.14327032824095 8.08395291075904e-10 1.71935806711965e-07 "uncharacterized protein LOC105318474" "genome"
"LOC105322229" 38.4891296807491 2.06604197270492 0.412627886525473 5.00703427997072 5.52750857072089e-07 4.5168683898036e-05 "uncharacterized protein LOC105322229" "genome"
"LOC105345989" 3160.89455368937 2.01212734377075 0.209532412621815 9.60294075075836 7.76954108086326e-22 1.47979874740134e-18 "heat shock protein 83-like" "genome"
"LOC105347606" 51.7587352509712 2.00637615391832 0.314193483038333 6.3857981219602 1.70505816879323e-10 4.39762919367921e-08 "uncharacterized protein LOC105347606" "genome"
"LOC117680291" 3586.07193259183 2.00514240643002 0.203478244266715 9.85433314335913 6.56510427730715e-23 2.3221711700875e-19 "heat shock protein 83-like" "genome"
"LOC105327994" 215.914282637163 2.00176327777657 0.206761865679422 9.68149165804222 3.61403967786207e-22 8.94836224238648e-19 "uncharacterized protein LOC105327994" "genome"
"LOC105330649" 123.714875144686 1.99707637586615 0.298571943465947 6.68876101579827 2.2506792853913e-11 7.23724923458294e-09 "galaxin-like" "genome"
"LOC105321218" 62.1491647336435 1.99604937052404 0.286061500997702 6.97769313089102 3.00066174931699e-12 1.28097215367394e-09 "F-box/LRR-repeat protein 6-like" "genome"
"LOCNA.13" 1905.34934703421 1.98741481035972 0.163501559557483 12.1553263206703 5.37467519298627e-34 6.653847888917e-30 NA NA
"LOC105332044" 35.8041371177728 1.98164293536928 0.30439795785177 6.51004017686039 7.51307077780063e-11 2.10119580177987e-08 "uncharacterized protein LOC105332044 isoform X1" "genome"
"LOC105326557" 30.1758791986596 1.97437598951411 0.479297033602151 4.119316104829 3.799985520838e-05 0.00129955305933631 "myosin-9-like" "genome"
"LOC105336293" 22.7053412158589 1.97387072972239 0.538038914010923 3.66863934619108 0.000243844777338007 0.00512830816085527 "uncharacterized protein LOC105336293" "genome"
"LOC117689060" 27.9164796837474 1.94470721473325 0.463839967831018 4.1926253656557 2.75744608545828e-05 0.00102360367430205 "myosin-11-like" "genome"
"LOC105343651" 122.73310672729 1.90745485964138 0.455141691250594 4.19090339625944 2.7784594886332e-05 0.00102832073151806 "multimerin-2" "genome"
"LOC117691587" 80.0050534492073 1.89442265969723 0.580162637285815 3.26533033661033 0.00109336484339708 0.0146038887374053 "uncharacterized protein LOC117691587" "genome"
"LOC105340370" 1185.40227865942 1.87464304974963 0.19516950116539 9.60520490422851 7.60066018826818e-22 1.47979874740134e-18 "78 kDa glucose-regulated protein precursor" "genome"
"LOC105345330" 192.913928043408 1.8684071546301 0.428425796289709 4.361098633208 1.29411009488742e-05 0.000564122639954445 "inner centromere protein" "genome"
"LOC117690142" 38.6414093120936 1.8631116870464 0.411723479281214 4.52515287760372 6.03518633411008e-06 0.000316338164352891 "uncharacterized protein LOC117690142" "genome"
"LOC109620197" 18.9283606937996 1.85982366622571 0.446833771718532 4.16222717247354 3.15158579954716e-05 0.0011358553769547 "uncharacterized protein LOC109620197" "genome"
"LOC105328140" 251.394561836782 1.85924413869464 0.346754674032107 5.36184304907881 8.23771012021052e-08 9.9012476978841e-06 "uncharacterized protein LOC105328140" "genome"
"LOC105341070" 540.945227554329 1.85056316617935 0.189492857667449 9.76587291446623 1.57747620152382e-22 4.33981230552553e-19 "DNA topoisomerase I, mitochondrial isoform X1" "genome"
"LOC117689918" 29.2529928238887 1.845645945307 0.523174856137076 3.52778028924125 0.000419059832799572 0.00751878366675174 "uncharacterized protein LOC117689918" "genome"
"LOC105332009" 111.707940476997 1.82206370354923 0.433517426130131 4.20297684412412 2.63427545669491e-05 0.000995796340576579 "LOW QUALITY PROTEIN: lysozyme" "genome"
"LOC105337015" 185.644842229618 1.81512288153695 0.26735770476276 6.78911753505516 1.12821501619505e-11 4.10802997073374e-09 "activating transcription factor 3" "genome"
"LOC117691357" 87.6024516169607 1.79779697104603 0.573507997288526 3.1347374047891 0.00172008009807232 0.0195902406753774 "coadhesin-like" "genome"
"LOC105317394" 13.228922184687 1.78559045523933 0.402695509184061 4.43409577339782 9.24595201635715e-06 0.000433579113494324 "cell division cycle-associated protein 3 isoform X1" "genome"
"LOC105327716" 28.1892639394916 1.78460473609482 0.479181415736918 3.72427785695808 0.000195875100525641 0.00442467504900216 "uncharacterized protein LOC105327716" "genome"
"LOC105341671" 174.258558208626 1.78436619882112 0.246828022526103 7.22918808229086 4.85890120774941e-13 2.35894890007599e-10 "uncharacterized protein LOC105341671 isoform X2" "genome"
"LOC105343175" 13.0997366208046 1.78427923756345 0.468070050447254 3.81199189279151 0.000137851399162008 0.00343380346403553 "F-box only protein 43" "genome"
"LOC105340010" 8.84128246045489 1.78011873281128 0.347202366094689 5.12703514331986 2.94340590138666e-07 2.70924647280051e-05 "uncharacterized protein LOC105340010" "genome"
"LOC105317695" 26.3519547872558 1.76546288554158 0.466197919274142 3.78693857812656 0.000152514781392325 0.00369497650418195 "uncharacterized protein LOC105317695" "genome"
"LOC105344680" 16.6841794127718 1.75872493280861 0.469683893128702 3.74448636314357 0.000180763194125502 0.00420253210004454 "THAP domain-containing protein 11-like" "genome"
"LOC105347248" 1221.24136916487 1.75611899467494 0.435141027539729 4.03574676606334 5.44288982689258e-05 0.00172998654831656 "uncharacterized protein LOC105347248 isoform X1" "genome"
"LOC105317353" 10.8880927055412 1.75090843695203 0.376861690718647 4.64602393948078 3.38393751477177e-06 0.000198838845164743 "armadillo repeat-containing protein 1" "genome"
"LOC105330080" 23.8911231095053 1.73565547021178 0.500721236619478 3.46631087974162 0.000527652794885078 0.00886943869745726 "uncharacterized protein LOC105330080 isoform X1" "genome"
"LOC105317809" 42.6158972878184 1.73190465338023 0.486703342094447 3.55844002617131 0.000373063950001691 0.00691396961230678 "rho GTPase-activating protein 11B isoform X2" "genome"
"LOC105343642" 55.8799027492028 1.71834475048903 0.534193906320837 3.21670601284806 0.00129671398621551 0.0163593795898412 "cerebellin-2-like" "genome"
"LOC105326485" 129.764700082301 1.71609152386126 0.456121664605476 3.76235477730618 0.000168321047540529 0.00400841587432134 "uncharacterized protein LOC105326485" "genome"
"LOC105337629" 15.693339163894 1.71239395354333 0.500974225831833 3.41812785019034 0.000630534807734348 0.010027001823701 "THAP domain-containing protein 11-like" "genome"
"LOC105334421" 21.520874321236 1.71058846157056 0.360293327281199 4.74776614509847 2.05675648256253e-06 0.000132617944031897 "PCNA-associated factor" "genome"
"LOC117683748" 121.189501184381 1.70938116398201 0.436810974965611 3.91332009026694 9.10357322280358e-05 0.0025643284755019 "glutamic acid-rich protein-like" "genome"
"LOC105341977" 64.2426212813508 1.7036037335449 0.246832810123046 6.90185284807014 5.13285914701717e-12 2.04983213677653e-09 "marginal zone B- and B1-cell-specific protein" "genome"
"LOC105325875" 16.3435781655696 1.69430658167582 0.566376895749687 2.99148251701395 0.00277626434679206 0.0266432464519371 "protein DBF4 homolog A" "genome"
"LOC117683615" 25.0345136267803 1.69056110822702 0.480583700346003 3.51772460657713 0.000435263822773522 0.00773108482917676 "uncharacterized protein LOC117683615" "genome"
"LOC105336294" 18.8541860112277 1.68783194123214 0.613112129859077 2.75289275653392 0.00590712432663414 0.042766198341363 "uncharacterized protein LOC105336294 isoform X1" "genome"
"LOC105329610" 113.605798047714 1.68710691262855 0.280814687712418 6.00790124751707 1.87940249682217e-09 3.66409494656039e-07 "FMRFamide receptor" "genome"
"LOC109617252" 11.6444871691756 1.66967334740676 0.471265774808685 3.54295481797841 0.0003956704858782 0.00723011160911013 "uncharacterized protein LOC109617252" "genome"
"LOC105336829" 50.067417104937 1.65954136981704 0.359056760027115 4.62194715312341 3.80154868952001e-06 0.00021688098053575 "nucleolar and spindle-associated protein 1" "genome"
"LOC117689744" 122.007983672121 1.65082751632835 0.391595289885244 4.21564701866593 2.49063070661822e-05 0.00095313780982793 "protein PFC0760c-like isoform X1" "genome"
"LOC117692984" 25.3644829521396 1.64598407145753 0.458460657593749 3.59024061104076 0.000330372854071908 0.00637852910693425 "uncharacterized protein LOC117692984" "genome"
"LOC105339511" 168.214122524937 1.64597208569634 0.382057489596361 4.30817908434486 1.6460408712599e-05 0.000680400199873042 "abnormal spindle-like microcephaly-associated protein homolog" "genome"
"LOC117683174" 289.539339806147 1.64584452193151 0.391353567517544 4.2055181261577 2.60484709676916e-05 0.00098768781188368 "uncharacterized protein LOC117683174 isoform X2" "genome"
"LOC105317370" 11.0195570111179 1.64197602497111 0.484840270871742 3.38663292555884 0.000707559899983307 0.0108410786655858 "prostaglandin E2 receptor EP4 subtype" "genome"
"LOC105322558" 14.8098288416525 1.63915936839166 0.327807986005694 5.0003643546475 5.72220743695991e-07 4.64530675865991e-05 "uncharacterized protein LOC105322558" "genome"
"LOC105332883" 51.3659455846012 1.63539627519416 0.379739007032731 4.30663230510107 1.65758802312295e-05 0.000684031324208739 "targeting protein for Xklp2 homolog isoform X1" "genome"
"LOC105343624" 81.5605292981193 1.6339034266492 0.38359064377074 4.25949760032658 2.04886898507021e-05 0.000819547594028085 "uncharacterized protein LOC105343624 isoform X1" "genome"
"LOC117680551" 14.9146995497475 1.60722248831487 0.471520546316946 3.40859481282186 0.00065298389261741 0.0102328361906374 "uncharacterized protein LOC117680551" "genome"
"LOC105325150" 88.6778056988723 1.60610686603623 0.334021861872714 4.80838846005915 1.52151884429005e-06 0.000102650699140659 "uncharacterized protein LOC105325150" "genome"
"LOC105345266" 18.7363140200424 1.5999302923174 0.496966167896794 3.21939479117551 0.00128461490536744 0.0162529714138467 "uncharacterized protein LOC105345266 isoform X2" "genome"
"LOC117690570" 32.4396109499924 1.59886568823166 0.424303212454273 3.76821490222388 0.000164419127541125 0.00392955366594426 "uncharacterized protein LOC117690570 isoform X2" "genome"
"LOC117686268" 10.6043081681358 1.59683314775864 0.566175768246122 2.82038412330018 0.0047966193695879 0.0372938571567724 "uncharacterized protein LOC117686268" "genome"
"LOC105346845" 12.8819723981746 1.59511217716358 0.515697421437282 3.09311644940534 0.00198066398250902 0.0212760261201403 "plasma alpha-L-fucosidase" "genome"
"LOC105325509" 91.7037761673794 1.59098329306965 0.37839179841929 4.20459243492033 2.61553032669009e-05 0.000990222184844748 "uncharacterized protein LOC105325509" "genome"
"LOC117681323" 103.931200147603 1.5875523756475 0.421754108435034 3.76416576364434 0.000167106011877833 0.0039860740405541 "uncharacterized protein LOC117681323 isoform X6" "genome"
"LOC105317992" 254.960448172917 1.5802768495176 0.301927682230899 5.23395813805866 1.65918045068518e-07 1.71888317819937e-05 "nascent polypeptide-associated complex subunit alpha, muscle-specific form isoform X4" "genome"
"LOC105346430" 386.528786317939 1.57678946547243 0.259692751810115 6.0717499987268 1.26523798809267e-09 2.56781086763725e-07 "uncharacterized protein LOC105346430" "genome"
