"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC117687720" 10.6391983684203 5.77192192497187 1.03143446390828 5.31866660690067e-11 2.01417904403329e-07 "uncharacterized protein LOC117687720" "genome" "desiccation_ploidy"
"LOC117688097" 18.3945804767356 4.14801676777616 0.813411985049082 1.16614967612444e-08 9.60045396409402e-06 "uncharacterized protein LOC117688097" "genome" "desiccation_ploidy"
"LOC109620475" 23.959321316708 3.97902287831457 0.622112048329614 8.90993028743002e-12 4.21773824981219e-08 "uncharacterized protein LOC109620475" "genome" "desiccation_ploidy"
"LOC105324591" 19.135957742707 3.86318641178389 0.683361587961218 7.03430678770372e-10 1.21992525922614e-06 "multiple epidermal growth factor-like domains protein 11 isoform X1" "genome" "desiccation_ploidy"
"LOC105323935" 21.2271420626675 3.76513430991862 0.93969958347378 1.87453982395236e-06 0.000507063022379114 "uncharacterized protein LOC105323935" "genome" "desiccation_ploidy"
"LOC105330461" 11.3170539116946 3.72349833702371 0.741377636100524 2.40595730061642e-08 1.75218467258353e-05 "uncharacterized protein LOC105330461" "genome" "desiccation_ploidy"
"LOC105339666" 47.4529424141088 3.44975184983501 0.753234926303007 1.64226257898319e-07 9.06213388225226e-05 "uncharacterized protein LOC105339666" "genome" "desiccation_ploidy"
"LOC117685768" 23.7638705341587 3.41437256484218 0.649310879249518 5.52912376569347e-09 5.51020834228452e-06 "uncharacterized protein LOC117685768 isoform X2" "genome" "desiccation_ploidy"
"LOC117680547" 26.5227673712614 3.30827031476018 0.553713508522838 1.04999063921099e-10 3.00533678091079e-07 "uncharacterized protein LOC117680547" "genome" "desiccation_ploidy"
"LOC117687700" 29.2624384397722 3.18625346683196 0.564670193672187 7.46308814680398e-10 1.21992525922614e-06 "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" "desiccation_ploidy"
"LOC105328530" 27.0858104123889 2.86524729531734 0.521540168882267 1.43995477183489e-09 1.94753882890669e-06 "uncharacterized protein LOC105328530" "genome" "desiccation_ploidy"
"LOC117690820" 5.49841670252354 2.82800999509135 0.564309486878971 4.61345468684664e-08 2.9118588165147e-05 "integrase/recombinase xerD homolog" "genome" "desiccation_ploidy"
"LOC117682674" 91.1212680034659 2.82645796131532 0.540896544349044 6.46811788473833e-09 6.12369060737601e-06 "uncharacterized protein LOC117682674" "genome" "desiccation_ploidy"
"LOC117682228" 10.0311786827339 2.80057632143144 0.735829258893749 5.31348081761562e-06 0.00111789732535058 "interaptin-like" "genome" "desiccation_ploidy"
"LOC105346504" 14.2427928535041 2.61527979526814 0.61106262555085 6.77753791455395e-07 0.000251632706690351 "uncharacterized protein LOC105346504 isoform X1" "genome" "desiccation_ploidy"
"LOC105329127" 37.7153888355901 2.57334557985585 0.527292214343534 3.89259424146213e-08 2.65032170222345e-05 "complement C1q tumor necrosis factor-related protein 3-like" "genome" "desiccation_ploidy"
"LOC105325293" 33.0831892831388 2.5232771069346 0.748871159739589 2.39292872506092e-05 0.00348539272377142 "uncharacterized protein LOC105325293" "genome" "desiccation_ploidy"
"LOC105326104" 12.2160901928857 2.51928656220293 0.88115143005192 0.000114614909709535 0.0100549239859032 "cytochrome P450 2B2-like" "genome" "desiccation_ploidy"
"LOC105342641" 13.224057153661 2.51293329516044 0.693681032138691 8.82660910047562e-06 0.00160703695497602 "uncharacterized protein LOC105342641" "genome" "desiccation_ploidy"
"LOC105322227" 51.7359169465702 2.48821551777984 0.715078602969445 1.56708714933223e-05 0.00255799958384532 "low-density lipoprotein receptor-related protein 4" "genome" "desiccation_ploidy"
"LOC105341294" 25.3220535667253 2.48441166895904 0.361101797258656 3.86998477811693e-13 3.66390808868221e-09 "uncharacterized protein LOC105341294" "genome" "desiccation_ploidy"
"LOC117682712" 10.3147726689859 2.43306051533182 0.508916107173211 8.86911725376002e-08 5.10518026344462e-05 "uncharacterized protein LOC117682712" "genome" "desiccation_ploidy"
