"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature" "treatment"
"LOC105326418" 8.88204564010678 21.4597834566315 2.91963099992971 1.18876146034851e-13 6.31284020725944e-11 "60S ribosomal protein L23" "genome" "diploid_heat"
"LOC105339624" 97.5974182058309 3.38808444544468 0.434518452802616 1.115845689065e-19 1.23899447693091e-16 "uncharacterized protein LOC105339624" "genome" "diploid_heat"
"LOC105321541" 300.241564660612 2.8798333429285 0.341706370906725 1.4832768469036e-20 2.13138157742125e-17 "uncharacterized protein LOC105321541" "genome" "diploid_heat"
"LOC117692755" 80.0028661269863 2.68189069338673 0.499009255993198 2.56101041771988e-11 8.34138166454149e-09 "uncharacterized protein LOC117692755" "genome" "diploid_heat"
"LOC105348135" 95.6376657174783 2.58720046306738 0.712053007714446 2.09427377926913e-08 2.92336685028493e-06 "uncharacterized protein LOC105348135" "genome" "diploid_heat"
"LOC117680708" 71.9343306821371 2.51583051420113 0.201159808902647 1.66287823560774e-38 1.35402631798086e-34 "serine/arginine-rich splicing factor 1-like" "genome" "diploid_heat"
"LOC105337016" 190.336803726523 2.38570651649276 0.248402310575132 2.05524550900743e-24 6.2756921617542e-21 "cyclic AMP-dependent transcription factor ATF-3" "genome" "diploid_heat"
"LOC105319208" 322.722687289366 2.3314078877012 0.330195971805519 3.25109798194216e-15 2.20605059730231e-12 "spliceosome RNA helicase DDX39B" "genome" "diploid_heat"
"LOC105337716" 46.6868847480481 2.32372103635806 0.342928361047453 2.27015224523707e-14 1.2896576522477e-11 "transcription factor jun-B isoform X1" "genome" "diploid_heat"
"LOC105327678" 268.942785512538 2.22872991760615 0.217527449989674 4.52968530805331e-27 2.76627881762816e-23 "uncharacterized protein LOC105327678" "genome" "diploid_heat"
"LOC105322807" 16.8846760663797 2.15789701560742 0.362537841879815 4.74827254066726e-12 1.933180027057e-09 "uncharacterized protein LOC105322807" "genome" "diploid_heat"
"LOC105343624" 25.8036142385541 2.14381460347672 1.00468053978973 9.33734397559073e-07 7.5278098559647e-05 "uncharacterized protein LOC105343624 isoform X1" "genome" "diploid_heat"
"LOC117689114" 268.862110597375 2.14068414097584 0.309141471006678 1.09711210676069e-14 6.70006363598754e-12 "LOW QUALITY PROTEIN: uncharacterized protein LOC117689114" "genome" "diploid_heat"
"LOC105347604" 22.0655483843018 2.12376975978587 0.356023636273964 4.59562160352723e-12 1.90274312764345e-09 "uncharacterized protein LOC105347604" "genome" "diploid_heat"
"LOC105333327" 9.70014475089015 2.07724146833566 0.37597097104511 5.40709595108798e-11 1.59137999871298e-08 "uncharacterized protein LOC105333327" "genome" "diploid_heat"
"LOC105341931" 13.7964809622553 2.05701786137655 0.58554544583792 1.78504463538134e-07 1.88766538325088e-05 "ras-related protein Rab-11A" "genome" "diploid_heat"
"LOC105330352" 335.977426908837 2.04913854575843 0.452684769085735 5.75238236535641e-09 9.49454029871125e-07 "uncharacterized protein LOC105330352" "genome" "diploid_heat"
"LOC105328062" 23.1749689032515 2.04246251425911 0.593479379187652 2.25622470320531e-07 2.29698017915105e-05 "baculoviral IAP repeat-containing protein 2" "genome" "diploid_heat"
"LOC105320749" 100.712742049031 2.01572372845575 0.245697071798126 8.14295817337185e-19 8.28817426079698e-16 "2',5'-phosphodiesterase 12 isoform X1" "genome" "diploid_heat"
"LOC105322229" 27.6917314667834 2.01004140008327 0.552912418024789 1.42038636183703e-07 1.54236988975039e-05 "uncharacterized protein LOC105322229" "genome" "diploid_heat"
"LOC105330649" 63.5097832763422 1.97981964288944 0.338008367221371 9.65361673783621e-12 3.62797768725943e-09 "galaxin-like" "genome" "diploid_heat"
"LOC105323139" 2115.18274770111 1.97625215431109 0.23074168329536 4.02685609437858e-20 5.46489114852666e-17 "uncharacterized protein LOC105323139" "genome" "diploid_heat"
"LOC105318831" 41.3701679818183 1.96702712482264 0.455149001585615 1.47153400415763e-08 2.15064635538162e-06 "epithelial membrane protein 3" "genome" "diploid_heat"
"LOC105343643" 185.702722141788 1.96377831599045 0.672143037816781 9.79752288308277e-07 7.7958921494445e-05 "complement C1q tumor necrosis factor-related protein 7" "genome" "diploid_heat"
"LOC105342525" 148.565529819234 1.93580602845872 0.312019553831454 1.29723313816641e-12 5.97902096209981e-10 "uncharacterized protein LOC105342525" "genome" "diploid_heat"
"LOCNA.14" 1658.44343863286 1.86434320086054 0.14239006924097 1.76443464120556e-41 2.15508047076846e-37 NA NA "diploid_heat"
"LOC105345989" 1560.68506597334 1.84379875569687 0.204275655796735 6.90330831541902e-22 1.2045286823504e-18 "heat shock protein 83-like" "genome" "diploid_heat"
